STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP,business name,id
2469,Street DT,Free Standing,31.3261,-85.8382,847 Boll Weevil Circle,Enterprise,AL,36330,Panda Express,DA3_7B1HqyVN_g2hVA0Kfw
247,Street Non-DT,In Line,34.4042,-118.5507,25902 Mcbean Parkway #17,Santa Clarita,CA,91355,Panda Express,4mjs3u5y8McWASkhCr7X_Q
2470,Street DT,Free Standing,29.1844,-81.0787,2310 W International Speedway Blvd,Daytona Beach,FL,32114,Panda Express,nmCz5OzRVFPNY8h-GLCAxw
2473,Mall,In Line,41.4763,-71.962,455 Trolley Line Blvd,Mashantucket,CT,6338,Panda Express - Temporarily Closed,jUkE4eGFgUkupJbnR4NmEg
2474,Street Non-DT,End Cap,42.884,-85.7421,3132 44th Street,Grandville,MI,49418,Panda Express,K_82KdD5OSkjPeWmDCc0Rg
2475,Mall,In Line,47.6179,-122.2016,119 Bellevue Way Ne,Bellevue,WA,98004,Panda Express - Temporarily Closed,nN-BnDxDo0YZVAPUagcCpg
2477,Street DT,Free Standing,33.4447,-88.8501,1004 Hwy 12 West,Starkville,MS,39759,Panda Express,687uzIgQCHCIsEn2JfLABA
2478,Street DT,Free Standing,31.7088,-89.1486,1596 Mississippi Hwy 15 N,Laurel,MS,39440,Panda Express,keDV8_YVqQPKPohik9xbIQ
2479,Street DT,Free Standing,32.1355,-81.2459,100 Tanger Outlets Blvd,Pooler,GA,31322,Panda Express,ZVYnTHzNppeTqfOhnbA4GA
248,CBD,In Line,34.0514,-118.2516,350 S. Grand Ave Suite R-1a,Los Angeles,CA,90071,Panda Express - Temporarily Closed,LaZV1qhI4bejzf58-72j8g
2481,Street DT,Free Standing,35.3854,-96.9288,194 E. Shawnee Mall Dr,Shawnee,OK,74804,Panda Express,M6_niJz2sWRP9m1fextR8A
2482,Street DT,Free Standing,28.6747,-81.3373,4260 S Us Hwy17-92,Casselberry,FL,32707,Panda Express,qrewjzLzfkSClGbc_1tbyA
2483,Street DT,Free Standing,41.5031,-87.8899,11255 Lincoln Highway,Mokena,IL,60448,Panda Express,hAB4EiFWVhbzR4Xi7IlPBQ
2485,Street DT,Free Standing,36.1385,-86.8806,6601 Charlotte Pike,Nashville,TN,37209,Panda Express,RAVXMJYeSaXeURryxMrwcQ
2491,Airport,Food Court,32.7301,-117.1914,3225 North Harbor Drive,San Diego,CA,92101,Dunkin' Express,qm-WWQ1T1OIViDt45VZBfA
2492,Street DT,Free Standing,30.7151,-95.5676,247 I-45 South,Huntsville,TX,77340,Panda Express,FL-xoB2Wgk8rtRZQW1u5Lg
2493,Street DT,Free Standing,38.2141,-90.3881,612 S. Truman Blvd.,Festus,MO,63028,Panda Express,xJHP2rbPhv_f4hCcEaLy-Q
2494,Street DT,End Cap,39.1897,-75.5401,1225 North Dupont Highway,Dover,DE,19901,Panda Express,0ReMSD-Pchj5Qxs4SyEwFQ
2495,Street DT,Free Standing,36.1815,-94.5137,2775 Hwy 412 E.,Siloam Springs,AR,72761,Panda Express,z_9Se3FJiwu-VoXD1ZZ7cQ
2496,Street DT,Free Standing,36.0601,-87.3754,532 Highway 46 S,Dickson,TN,37055,Panda Express,dSogobdUxPplmuYo0FigKw
2497,Street DT,Free Standing,45.5205,-123.0456,2000 Baseline St.,Cornelius,OR,97113,Panda Express,L1nzs0_VhvNlMwElq_MsKg
2498,Street DT,Free Standing,35.3538,-118.9494,4925 E Brundage Ln,Bakersfield,CA,93307,Panda Express,mEGnJCuqu3iXIbdWKA9KCw
2499,Street DT,Free Standing,40.1372,-74.9648,3570 Horizon Blvd,Trevose,PA,19053,Panda Express,#NAME?
2500,Street DT,Free Standing,32.1339,-110.999,1606 W Valencia Rd,Tucson,AZ,85746,Panda Express,Y70T1eClNnw_PlBkr1IHqg
2504,University,Food Court,32.9868,-96.7492,"Student Union Building, 800 W Campbell Road",Richardson,TX,75080,Panda Express - Temporarily Closed,jJQOzHnJJw1v3FZ_dInCGA
2505,Hospital,Food Court,36.8441,-76.3047,620 John Paul Jones Circle,Portsmouth,VA,23708,Panda Express,rRZVv9xG2XS0MgkzTllZsA
2506,Military,Food Court,32.9656,-79.9753,"140 Fletcher Street, Space #113",Goose Creek,SC,29445,Panda Express,NezA9iUYtoT30BJw1gjG8w
2507,Military,End Cap,33.3008,-117.3114,"Marine Mart, Building 15102",Camp Pendleton,CA,92055,Panda Express,P9ip7-wF7VIVGeGi0c50Xw
2508,Military,Food Court,42.3177,-87.8356,"2601 E. Paul Jones St, Building 400",Great Lakes,IL,60088,Panda Express,zgfyd-n0A1cH0F0ndM9b3w
2509,Street DT,Free Standing,36.1651,-95.7609,19353 Robson Rd,Catoosa,OK,74015,Panda Express,Mof5wty-Uvq8FSqfMz2sbA
2510,Street DT,End Cap,41.5968,-93.7526,1580 Valley West Drive,West Des Moines,IA,50266,Panda Express,WPgQMYuIM1WzPdI5_M3fPg
2511,Street DT,Free Standing,30.839,-83.3195,1082 N St. Augustine Rd,Valdosta,GA,31601,Panda Express,TymIs6-9JsWzyPIwoH04VQ
2512,Street Non-DT,End Cap,37.9953,-122.1081,1041 Arnold Drive,Martinez,CA,94553,Panda Express,K-aWktg9-nFMf4_vUAzcAQ
2513,Street DT,Free Standing,37.9608,-121.272,1572 E. Fremont St.,Stockton,CA,95202,Panda Express,obvCf9BccpXofQ_CZnPnyA
2514,Street DT,Free Standing,28.8769,-96.9977,8709 N. Navarro,Victoria,TX,77904,Panda Express,b4D5A4XbxcwrI_lFISAZ_w
2515,Street DT,Free Standing,38.2428,-85.5074,13311 Shelbyville Rd. Lot 4,Louisville,KY,40223,Panda Express,_UNkg09fBzNcSFSHa3oUZA
2516,Street DT,Free Standing,30.3486,-97.5418,11808 Ring Dr.,Manor,TX,78653,Panda Express,yDK8l4ldSBPWW8mN55zSAg
2518,Street DT,Free Standing,41.9424,-91.7169,3510 Edgewood Rd SW,Cedar Rapids,IA,52404,Panda Express,fmCRO5rTNZMuhpc1dbgDMQ
2521,Street Non-DT,End Cap,34.222,-118.3965,8315 Laurel Canyon Blvd,Sun Valley,CA,91352,Panda Express,irfdD6pKgUOKoqKreITpmg
2522,Street Non-DT,End Cap,41.8855,-87.6265,"180 N. Wabash, Suite 184",Chicago,IL,60601,Panda Express,R9jRdYgRsS1oDQdP-DICxA
2523,Street DT,Free Standing,36.8798,-76.4238,6208 College Dr,Suffolk,VA,23435,Panda Express,FZa9nsr28VWecNHIzrj1yg
2525,Street Non-DT,In Line,33.3725,-117.2553,1115 S Mission Road,Fallbrook,CA,92028,Panda Express,A7SDJ6xD6FIOvmDLuuAqgA
2526,Street DT,End Cap,42.5157,-83.1839,30766 Woodward Ave,Royal Oak,MI,48073,Panda Express,Ac__nYL2uRWR164pYDKSyA
2527,Street Non-DT,End Cap,46.7326,-117.0281,1932 W. Pullman Road,Moscow,ID,83843,Panda Express,mwxPIHXMJb7qqENZUeLWQQ
2528,Street DT,Free Standing,35.8368,-83.5715,1526 Parkway,Sevierville,TN,37862,Panda Express,tpoVoi6oxhpDKiUywZtQ0Q
2529,Street DT,Free Standing,33.4524,-104.5234,4506 N Main St.,Roswell,NM,88201,Panda Express,73d__nxO_UV_QDiixR3pTw
2530,Street DT,Free Standing,42.2669,-84.4235,1520 North West Ave,Jackson,MI,49202,Panda Express,Zcc8SY-Jw5xefu3SbvYOng
2531,Street DT,Free Standing,42.342,-87.8958,960 S. Waukegan Rd.,Waukegan,IL,60085,Panda Express,3GRSy9UAuPSfyfQLyuFs0g
2532,Street DT,Free Standing,29.7282,-98.0765,109 Creekside Crossing,New Braunfels,TX,78130,Panda Express,LOkACdwZZcVWnb2mU1elzw
2533,Street DT,Free Standing,43.5931,-84.7668,1107 S. Mission St,Mount Pleasant,MI,48858,Panda Express,9kkIec0AFhuLkmvyhZt8Hw
2534,Street DT,Free Standing,40.8089,-77.9049,1870 North Atherton Street,State College,PA,16803,Panda Express,GPnW4Vu8Zcdw670Iakx0zg
2535,Street DT,Free Standing,34.3099,-88.7065,3940 N Gloster St,Tupelo,MS,38804,Panda Express - Temporarily Closed,FYKGuB98Nw8eSy1g7U_N3w
2536,Street DT,Free Standing,40.3482,-79.9467,2070 Lebanon Church Rd,West Mifflin,PA,15122,Panda Express,tetKWtLT0639lqnD9QJRKw
2537,Street DT,End Cap,42.4517,-96.3332,5745 Sunnybrook Dr.,Sioux City,IA,51106,Panda Express,E33m3jx-qwOuNgTlVBaFAw
2538,Street DT,Free Standing,42.626,-82.9796,14812 Hall Road,Sterling Heights,MI,48313,Panda Express,NxPr2wjwvf3PwdXLk-mpaw
2539,Street DT,End Cap,27.5179,-99.4491,2324 Bob Bullock Loop,Laredo,TX,78043,Panda Express,0dtSBoeRqPy65cP7SzcJtw
254,Mall,Food Court,32.6783,-97.3985,4800 South Hulen St #2110,Fort Worth,TX,76132,Panda Express - Temporarily Closed,O27LMKg7nkNiY1lY27zVuw
2545,Street Non-DT,In Line,40.7658,-73.9578,1277 1st Ave,New York,NY,10021,Panda Express - Temporarily Closed,-4pRolL6EQddbv4iHrIZwQ
2547,Street Non-DT,End Cap,40.8631,-73.9014,1 West Fordham Road,Bronx,NY,10468,Panda Express - Temporarily Closed,6qiETWgE-l6B9qsnB6KSGw
2548,Street Non-DT,End Cap,34.0393,-118.1431,2086 S. Atlantic Blvd.,Monterey Park,CA,91754,Panda Express,8T52wI82WlJ0BMWs1LqhiQ
2549,Street Non-DT,End Cap,40.0316,-75.0997,4600 Roosevelt Boulevard,Philadelphia,PA,19124,Panda Express,4AuBXliaKg3bDKVaaZvxbw
2550,Street DT,Free Standing,36.195,-94.1817,1087 N. 48th St.,Springdale,AR,72762,Panda Express,BXa1pxhZIP2W4LN7E5JxYQ
2551,Street DT,End Cap,37.6503,-77.6066,11286 West Broad St,Glen Allen,VA,23060,Panda Express,CXF6Z5wLRmUocJ-pEBadOw
2552,Mall,Food Court,44.8562,-93.2419,370 Central Parkway,Bloomington,MN,55425,Panda Express - Temporarily Closed,aHXHG_HLdU2dFqItTugoKQ
2553,Street DT,Free Standing,31.3221,-89.384,6129 Us 98,Hattiesburg,MS,39402,Panda Express,oWXr2n1ckiTLp37u9ek5hw
2554,Street DT,Free Standing,32.3618,-106.7452,3311 Rinconada Blvd,Las Cruces,NM,88011,Panda Express,eBRDdScvYVm_zS8TvB2Big
2555,Street DT,Free Standing,29.109,-81.0363,5441 S Williamson Blvd,Port Orange,FL,32128,Panda Express,Op60TnvVtqyTQvXy3iCwdA
2556,Street DT,Free Standing,34.1376,-80.9561,443 Killian Rd,Columbia,SC,29203,Panda Express,bTpsygqvW2CWsTw_CZqNNw
2557,Mall,Food Court,42.3681,-71.0762,100 Cambridgeside Place,Cambridge,MA,2141,Panda Express - Temporarily Closed,3wCZzsr7y0JC0Wp5v7hJbQ
2558,Street DT,Free Standing,40.4123,-120.6391,106 Robs Way,Susanville,CA,96130,Panda Express - Temporarily Closed,t1vMrXlD5T0pGGLmOZ-tVw
2559,Street DT,Free Standing,28.5326,-81.7344,2591 Us Hwy 27,Clermont,FL,34711,Panda Express,HGauD7DUF7BGpCt9mJGcpA
2560,Street DT,Free Standing,39.9928,-75.0976,3551 Aramingo Ave,Philadelphia,PA,19134,Panda Express,96xaSiiL2G9owvfiR3pleA
2561,Street DT,End Cap,40.431,-111.8867,3601 North Digital Drive,Lehi,UT,84043,Panda Express,VNwCr6FfhexRetDW24lPsw
2562,Street Non-DT,End Cap,21.9688,-159.3867,4454 Nuhou St. Suite 512,Lihue,HI,96766,Panda Express - Temporarily Closed,cNnAC0qzHGUC6VmPh7eLmQ
2564,Casino,Food Court,35.1177,-83.9945,777 Casino Parkway,Murphy,NC,28906,Panda Express - Temporarily Closed,pPqz7Q2L3Q7OiuqmtnvDnA
2566,University,Food Court,39.7736,-86.1757,420 University Blvd.,Indianapolis,IN,46202,,
2568,University,Food Court,42.9629,-85.8886,10670 S Campus Dr,Allendale,MI,49401,Panda Express - Temporarily Closed,6YG0KodXGxtUg8ZWs7zFCA
2569,University,Food Court,29.8875,-97.9424,100 W. Woods Street,San Marcos,TX,78666,Panda Express,vYs7yNBT6O48og0H6arGDw
2570,Military,Food Court,21.349,-157.9461,"810 Williamette St., Bldg. 1786 Space #42",Jbphh,HI,96860,Panda Express,iiZHPwth-fojuQhEuuJgNQ
2573,University,Food Court,40.8627,-74.1977,"Montclair State Dining, 1 Normal Ave.",Montclair,NJ,7043,,
2574,University,Food Court,42.6744,-83.2168,312 Meadow Brook Rd Suite#146,Rochester,MI,48309,,
2575,University,Food Court,44.0448,-123.0738,University Of Oregon,Eugene,OR,97403,,
2576,Street Non-DT,End Cap,45.0943,-93.4423,12725 Elm Creek Blvd N,Maple Grove,MN,55369,Panda Express,VnFMJBy5vl9NN606O7XsVw
2577,Street DT,Free Standing,30.1385,-81.5469,12697 Bartram Park Blvd.,Jacksonville,FL,32258,Panda Express,HW8EYjsM0azG0LwpP40kQA
2578,Street Non-DT,In Line,38.9803,-76.9388,7316 Baltimore Ave,College Park,MD,20740,Panda Express,lkEUjtGYMILXd4OVuxJ9yQ
2579,Street DT,Free Standing,61.23,-149.7423,1178 N Muldoon Rd,Anchorage,AK,99504,Panda Express,4afmHACeTuYLo-zj6nDWoQ
2580,Street DT,Free Standing,44.9617,-92.7264,2200 Badger Dr.,Hudson,WI,54016,Panda Express,SQp3RPC4CiSoaPbhPUgcQw
2581,Street DT,Free Standing,43.4046,-88.1817,1200 S. Main St,West Bend,WI,53095,Panda Express,hcL2WLO9UIWURLjFMNJeLg
2582,Street DT,End Cap,39.4464,-77.9876,927 Foxcroft Ave,Martinsburg,WV,25401,Panda Express,BsgSrUBppoZCeAHLxyxyLw
2583,Street Non-DT,End Cap,37.7114,-120.9581,"2207 Claribel Rd., Suite E",Riverbank,CA,95367,Panda Express,WDnJNk8uJ_qMwu_PitOu_Q
2584,Street DT,Free Standing,37.163,-80.4279,250 Peppers Ferry Rd. Nw,Christiansburg,VA,24073,Panda Express,m9AZ30onOfg5DdflR1jcAA
2585,Street DT,Free Standing,32.2739,-95.3061,6910 S Broadway Ave.,Tyler,TX,75703,Panda Express,Ah3Z5J3_Y4IgqhnbrMqKpg
2586,Street DT,Free Standing,61.5787,-149.4121,1491 E Parks Hwy,Wasilla,AK,99654,Panda Express,vMqNYVc38ixcROdcVnK8gQ
2587,Street DT,Free Standing,32.6965,-115.4984,2530 Rockwood Ave,Calexico,CA,92231,Panda Express,qN8Rd4_ghWcJq8FxBASucA
2588,Street DT,Free Standing,40.8602,-81.4325,5448 Dressler Rd,North Canton,OH,44720,Panda Express,SaHl_Pe9yBuFdHK5l_D7gw
2589,Street DT,Free Standing,28.0356,-80.6661,185 Palm Bay Road Ne,Melbourne,FL,32904,Panda Express,XHb7HmggezMdQZNUgC5R8Q
259,University,Food Court,44.5648,-123.2794,2501 Sw Jefferson Way,Corvallis,OR,97331,Panda Express - Temporarily Closed,8QI2TRAWKZlXBKovAieerg
2590,University,Food Court,35.3053,-80.7331,Cone University Center,Charlotte,NC,28223,,
2591,Street DT,Free Standing,36.5502,-82.4938,2632 East Stone Drive,Kingsport,TN,37660,Panda Express,XQi06x39Q2PO_SDEHtjmsg
2592,University,Food Court,33.5095,-112.13,Grand Canyon University,Phoenix,AZ,85017,Panda Express,9QgkfSUUY5bq0rO7sAq0cA
2593,Street Non-DT,End Cap,37.3454,-79.1888,4010 Wards Rd,Lynchburg,VA,24502,Panda Express,iJxjj03IfS-6YK_y70RJng
2594,Street DT,Free Standing,35.5309,-108.759,508 N. U.s. Highway 491,Gallup,NM,87301,Panda Express,kjIPygoMIyNsHMijyqF4fw
2595,Street Non-DT,End Cap,40.7562,-73.9701,835 Third Ave,New York,NY,10022,Panda Express - Temporarily Closed,XH2CNWlLU2HXROsT5NkCmA
2596,Street Non-DT,End Cap,34.0495,-118.3758,1544 S La Cienega Blvd,Los Angeles,CA,90035,Panda Express,7DKvCFR21vVTRfuBftZ5ZA
2597,Street DT,Free Standing,39.4597,-76.3167,403 Constant Friendship Blvd,Abingdon,MD,21009,Panda Express,GdzcxXcwUEU5XuutbQ_etg
2598,Street DT,Free Standing,32.8547,-96.6449,1360 W Centerville Rd.,Garland,TX,75041,Panda Express,Z_Rjg04glC_rh62Ik0736Q
2599,Street DT,Free Standing,38.7707,-90.7849,6200 Ronald Reagan Dr,Lake Saint Louis,MO,63367,Panda Express,WnCPB9wF9niSnEEP8qlEOA
260,University,Food Court,34.4116,-119.8478,University Center Bldg 558,Santa Barbara,CA,93106,Panda Express - Temporarily Closed,LEo6sBsQz3xrpKW-DQjTWQ
2600,Street DT,Free Standing,40.7229,-99.0848,4910 Third Ave,Kearney,NE,68847,Panda Express,SKGWhxs6kX9fF0JNNuv0xw
2601,Street DT,Free Standing,26.01,-80.2075,5860 Hollywood Blvd,Hollywood,FL,33021,Panda Express,Yzl1shEScKIMLVDQJvxTCA
2602,Street Non-DT,End Cap,45.6802,-111.0632,1919 W. Main,Bozeman,MT,59715,Panda Express,AhqnwyMCKJXRoIrblrk8BQ
2604,Street DT,End Cap,38.0727,-97.899,1528 E. 17th Ave,Hutchinson,KS,67501,Panda Express,JbzzXZLXDZfNXSkyzaaoag
2605,Street Non-DT,End Cap,47.6297,-122.141,2192 148th Ave,Redmond,WA,98052,Panda Express,EGVu6pbtIT5wu-ux16rB0g
2606,Street DT,Free Standing,38.746,-90.6354,6081 Mid Rivers Mall Dr,Cottleville,MO,63304,Panda Express,zTArVpTcbir2PfuQ-A3JjQ
2608,Street DT,End Cap,42.5407,-83.7859,8589 West Grand River Ave,Brighton,MI,48116,Panda Express,_KBRX06lOA1IM0jzu1ta9A
2609,Street DT,Free Standing,26.2574,-98.3162,220 East 3 Mile Rd,Palmhurst,TX,78573,Panda Express,x9NDuhDg-A1rAUV8EgUGRg
2610,Street DT,Free Standing,31.9245,-106.4397,10820 Martin Luther King Jr Blvd,El Paso,TX,79934,Panda Express,YTZy6MevPT5EXPrz5mC7VQ
2611,Street DT,Free Standing,29.5684,-95.388,15758 South Freeway,Pearland,TX,77584,Panda Express,qGckr3WgfGADivheUs0axw
2613,Street Non-DT,In Line,40.75,-73.9947,414 Eighth Avenue,New York,NY,10001,Panda Express - Temporarily Closed,00J0yKkOuOxMhqt-Dg9daw
2614,Street Non-DT,End Cap,40.692,-73.9881,423 Fulton Street,Brooklyn,NY,11201,Panda Express,0bM7u8ifFfXUnaybey3Yrg
2617,Street DT,Free Standing,41.5025,-81.5367,2100 Warrensville Center Rd.,South Euclid,OH,44121,Panda Express,WghhtS-tqDWMh_W2O13CYA
2618,Street DT,Free Standing,39.6607,-84.1067,5381 Cornerstone North Blvd,Dayton,OH,45440,Panda Express,8VlS4SlIJl8kxK2tHoBv8g
2619,Street DT,End Cap,43.6488,-116.4336,4865 N. Ten Mile Rd,Meridian,ID,83646,Panda Express,Ro2A9WgVEyzbYvp-doAE8w
2620,Street Non-DT,End Cap,33.7272,-116.4023,"72-363 Highway 111, Suite C,",Palm Desert,CA,92260,Panda Express,pTzwyBPXu87wTRqxxtkXmA
2621,Street DT,Free Standing,34.0216,-84.1216,2240 Peachtree Industrial Blvd,Duluth,GA,30097,Panda Express,dsQRxAGBCN5Ke9ji6qx2XA
2622,Street Non-DT,End Cap,40.761,-73.9911,663 Ninth Avenue,New York,NY,10036,Panda Express - Temporarily Closed,cZ2Nkl7Z_sCvanOoruvxHQ
2623,Street Non-DT,End Cap,34.0462,-118.434,2011 Westwood Blvd,Los Angeles,CA,90025,Panda Express,SGL6SwcmFA89eLpOh79zvw
2624,Street Non-DT,In Line,21.3905,-157.7397,200 Hamakua Dr,Kailua,HI,96734,Panda Express,lRtrK3A8ZqnPdbPQtRterA
2625,Street DT,Free Standing,38.0152,-84.4604,2399 Richmond Road,Lexington,KY,40502,Panda Express,90QE7mBv9q37hyH69IlaeQ
2626,Street DT,Free Standing,30.1558,-92.0475,4531 Ambassador Caffery Pkwy,Lafayette,LA,70508,Panda Express,nTQJQ8dbP7En1W-JzLLTsA
2627,Street DT,Free Standing,34.4715,-84.9211,755 Ga Highway 53,Calhoun,GA,30701,Panda Express,mtkSmUyBCSdzMnwBo3hPjg
2628,Street DT,Free Standing,33.6084,-85.7866,20 Commons Way,Oxford,AL,36203,Panda Express,bel2mHHsiKRWKFV9EU53yw
2629,Street DT,Free Standing,36.5904,-82.2643,251 Pinnacle Pkwy,Bristol,TN,37620,Panda Express,51t5M_eYbLwZmSRVNw91Aw
2630,Street DT,Free Standing,28.1916,-82.3824,2468 Sun Vista Drive,Lutz,FL,33559,Panda Express,1IuLzYvrAleNSIc-FVgIYw
2631,Street DT,Free Standing,33.3775,-86.803,3780 Lorna Rd,Hoover,AL,35244,Panda Express,xUC4mMWZNaOmh4XCJhejeg
2632,Street Non-DT,End Cap,38.5579,-121.4355,5801 Folsom Blvd,Sacramento,CA,95819,Panda Express,_LRlSHaD_8tApHaBwfrF8w
2633,Street Non-DT,End Cap,38.9395,-121.0971,2775 Grass Valley Hwy,Auburn,CA,95603,Panda Express,0ZBXxIOyHhAsSqdCA46tCA
2634,Street DT,Free Standing,39.6311,-75.6616,1120 Pulaski Highway,Bear,DE,19701,Panda Express,drGUhzHmoT4AI_o7PlyWPg
2635,Street DT,End Cap,42.5618,-113.7916,200 E 5th St,Burley,ID,83318,Panda Express,YjTEUgEvpg87vq07ZrV-Ww
2636,Street Non-DT,End Cap,37.5956,-122.5038,500 Linda Mar Blvd,Pacifica,CA,94044,Panda Express,Z98jfxZb6nB31J6vZv7XVw
2637,Street DT,End Cap,21.3492,-158.065,91-0710 Farrington Highway,Kapolei,HI,96707,Panda Express,JqncVrjx63JQXg_ivEeE5w
2638,Street DT,Free Standing,33.9236,-116.8095,49204 Seminole Drive,Cabazon,CA,92230,Panda Express,0XTOpOkXbWRlMhGCKzaX8A
2641,Military,End Cap,38.8824,-77.0807,"931 Pershing Drive, Building 441",Ft Myer,VA,22211,Panda Express,aGdjD7RexNRrCIqhSeHEwA
2642,Airport,Food Court,29.9855,-95.3498,2800 Terminal Road Terminal A North,Houston,TX,77032,Panda Express,2kH_bDTRvfQLgyzWysVS8g
2643,University,Food Court,41.0756,-81.5124,303 Carroll Street,Akron,OH,44325,Panda Express - Temporarily Closed,caA_r8d1hW6C8xy6N-NA4w
2644,University,Food Court,37.3126,-89.531,One University Plaza Ms1700,Cape Girardeau,MO,63701,Panda Express - Temporarily Closed,jvdSL3_iRVEVuD2KHhflUg
2645,University,Food Court,35.6087,-77.3647,501 East 10th Street,Greenville,NC,27858,,
2646,Street DT,Free Standing,30.1212,-94.1658,4135 Dowlen N Rd,Beaumont,TX,77706,Panda Express,0kMBQ2GA9twKNtIycJAWUg
2647,Street DT,Free Standing,39.4981,-121.5707,"460 Oro Dam Blvd., Lot 1",Oroville,CA,95965,Panda Express,oIWXLlAo2wSzrcMJok2m_g
2648,Street Non-DT,Free Standing,34.0348,-118.2157,741 S Soto,Los Angeles,CA,90023,Panda Express,dar1ThKlzo3_Ae5ZtxAJOA
2649,Street DT,Free Standing,30.5324,-97.79,2725 E. Whitestone Blvd.,Cedar Park,TX,78613,Panda Express,hPAkIQWmlYXNthZafgJsdQ
2651,Street DT,Free Standing,30.3826,-87.6834,2230 S. Mckenzie St,Foley,AL,36535,Panda Express,WhyZhkmit8K38THenAbcew
2652,Street DT,Free Standing,32.9077,-96.5726,3209 Lakeview Parkway,Rowlett,TX,75088,Panda Express,#NAME?
2653,Street DT,End Cap,39.4452,-75.7348,663 Middletown-warwick Road,Middletown,DE,19709,Panda Express,vj_skaQrCb2gaw9RZoxKIQ
2654,Street Non-DT,End Cap,44.8838,-93.2498,1638 66th St E,Richfield,MN,55423,Panda Express,qKEUVCPq6Gg42rg0su13FQ
2655,Street DT,Free Standing,33.8049,-117.226,1840 N. Perris Blvd.,Perris,CA,92571,Panda Express,EVYx3QlelPIweLLAxcDZ5Q
2656,Street DT,Free Standing,32.8383,-96.9861,3133 W. Airport Freeway,Irving,TX,75062,Panda Express,9PLZRs_VnnqM_f0ewSiL2A
2657,Street DT,Free Standing,31.239,-81.4921,10305 Canal Crossing,Brunswick,GA,31525,Panda Express,TQ46wtITHThGc-T-dmsfWw
2658,Street DT,Free Standing,38.2954,-85.5554,10600 Westport Road,Louisville,KY,40241,Panda Express,eslYmEuwhvW7aCq__QE5Lw
2659,Street DT,Free Standing,33.655,-112.031,2388 E Union Hills Dr,Phoenix,AZ,85024,Panda Express,r9J4uFdWhDgH8poy1KTdDg
2660,University,Food Court,39.1836,-96.5717,"918 N. 17th Street #143, Student Union",Manhattan,KS,66506,,
2661,Street DT,Free Standing,41.4687,-82.0195,1401 Center Rd,Avon,OH,44011,Panda Express,GeeR1ScER2WpFoJs1sTjsA
2662,Street DT,Free Standing,46.9045,-114.0378,3918 N. Reserve,Missoula,MT,59803,Panda Express,e3VoOehuOytDagCCSprFCA
2663,Street DT,Free Standing,27.2633,-80.4316,11071 Sw Village Pkwy,Port Saint Lucie,FL,34987,Panda Express,imyQwaGMXVYC6eepSmzWrg
2664,Street DT,Free Standing,37.7281,-89.1998,1039 E. Main St.,Carbondale,IL,62901,Panda Express,jXqTg-qEN8xqjqufzBwhVw
2665,Street DT,Free Standing,41.6764,-81.3114,9184 Mentor Ave,Mentor,OH,44060,Panda Express,WNvceXcngWjZz_IinDwYwA
2666,Street DT,Free Standing,42.3822,-83.3336,13701 Middlebelt Road,Livonia,MI,48150,Panda Express,uyvMp_8Y8uNbOcDKSJ1LnQ
2667,Street DT,End Cap,42.4371,-123.3029,211 Ne Terry Lane,Grants Pass,OR,97526,Panda Express,CLFWtAfizx2vWzN5RNX3jw
2668,Street DT,Free Standing,40.6825,-80.1008,20111 Route 19,Cranberry Township,PA,16066,Panda Express,G6zdkPKYXTE4IqtBEmB-xg
2669,Street DT,Free Standing,28.347,-81.6069,7945 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34747,Panda Express,RQ4XAc02xonb5icijA0DoQ
2670,Street DT,Free Standing,42.0273,-91.6307,229 Collins Rd Ne,Cedar Rapids,IA,52402,Panda Express,mlbwBBt07TtlPKexc5Ug3Q
2671,Street DT,Free Standing,40.4982,-111.4136,785 S. Main St.,Heber City,UT,84032,Panda Express,M8Ji79be-wed3tzbEXjl0g
2672,Street Non-DT,End Cap,40.7115,-73.8593,90-04 Metropolitan Ave,Forest Hills,NY,11375,Panda Express,WFC50sTfBr2cIVn86C5jaA
2673,Street DT,Free Standing,30.1895,-85.65,524 E 23rd St,Panama City,FL,32405,Panda Express,PSbp3cUWjvn7-dzYNQtbyA
2676,University,Food Court,30.2877,-97.7416,24th Street And Guadalupe,Austin,TX,78712,Panda Express - Temporarily Closed,OuEmGh-f0NdCMqoMnIe-KA
2678,Street Non-DT,In Line,33.8747,-117.8902,501 N State College Blvd,Fullerton,CA,92831,Panda Express,ueIilmzyHdVALGiy4Rt2XQ
2679,Street Non-DT,In Line,40.6321,-73.9479,2166 Nostrand Avenue,Brooklyn,NY,11210,Panda Express - Temporarily Closed,I80-WqcToTJ6VdXoRq6DYA
268,Mall,Food Court,20.8872,-156.475,275 Kaahumanu Ave,Kahului,HI,96732,Panda Express - Temporarily Closed,c1kdHMKMgVIgGSrznMqHCg
2680,Street DT,End Cap,37.2322,-80.4317,900 Prices Fork Rd.,Blacksburg,VA,24060,Panda Express,uiASOrLdqJTgxOD4JfVUIA
2681,Street Non-DT,End Cap,42.1415,-83.2243,19200 West Rd,Woodhaven,MI,48183,Panda Express,boxktA_zBMoOVRmCX4EO9g
2682,Street DT,Free Standing,33.0992,-96.1054,6809 Hwy 30,Greenville,TX,75402,Panda Express,W57ifsTUK7hjROmea2-vGQ
