STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP
2345,University,Food Court,30.514,-90.4677,303 W Texas Ave,Hammond,LA,70402
2346,Street DT,Free Standing,32.4604,-86.4142,1921 Cobbs Ford Road,Prattville,AL,36066
2347,Street DT,Free Standing,33.1975,-87.5275,636 15th Street East,Tuscaloosa,AL,35401
2348,Street Non-DT,End Cap,33.9876,-118.2568,5867 S. Central Avenue,Los Angeles,CA,90001
2349,Street DT,Free Standing,29.0478,-95.4562,102 E Hwy 332,Lake Jackson,TX,77566
2351,Street DT,Free Standing,29.1551,-82.1809,3435 Sw College Road,Ocala,FL,34474
2352,Street DT,Free Standing,32.0697,-96.4479,2015 S. I-45,Corsicana,TX,75110
2353,Street DT,Free Standing,33.1157,-95.5945,150 E Shannon Rd,Sulphur Springs,TX,75482
2354,Street DT,Free Standing,30.4416,-86.6391,754 Beal Parkway,Fort Walton Beach,FL,32547
2355,Street Non-DT,End Cap,37.2482,-121.8031,5720 Cottle Rd,San Jose,CA,95123
2356,Street Non-DT,Free Standing,34.1226,-84.525,941 Ridgewalk Pkwy,Woodstock,GA,30188
2362,Street Non-DT,End Cap,34.1511,-118.0682,3867 East Foothill Blvd.,Pasadena,CA,91107
2363,Street Non-DT,End Cap,38.6266,-90.3346,1494 S Hanley,Richmond Heights,MO,63117
2364,Mall,Food Court,40.7348,-73.8696,90-15 Queens Blvd,Elmhurst,NY,11373
2365,Street Non-DT,End Cap,37.9738,-120.365,1031 Sanguinetti Rd.,Sonora,CA,95370
2366,Street DT,Free Standing,30.5317,-87.2231,1779 E. Nine Mile Road,Pensacola,FL,32514
2367,Street Non-DT,End Cap,37.3886,-121.9841,3139 Mission College Blvd,Santa Clara,CA,95054
2368,Street DT,Free Standing,32.7129,-97.2828,2928 E. Berry St,Fort Worth,TX,76105
2369,Street DT,Free Standing,38.5149,-90.3424,6304 S Lindbergh Blvd.,Green Park,MO,63123
2370,Street DT,Free Standing,31.8817,-106.4197,9500 Dyer Street,El Paso,TX,79924
2371,Mall,In Line,13.4898,144.7809,199 Chalan San Antonio,Tamuning,GU,96913
2372,Street DT,End Cap,46.8551,-96.8612,1690 45th Street South,Fargo,ND,58103
2373,Military,Food Court,38.9955,-76.4691,693 Kinkaid Road,Annapolis,MD,21402
2374,Street Non-DT,End Cap,36.7347,-120.0451,14049 W. Whitesbridge Ave.,Kerman,CA,93630
2378,Military,Food Court,32.8905,-117.1385,"Mcas Miramar Commissary Exchange, Bldg 2260, Space #c",San Diego,CA,92145
2379,Mall,Food Court,38.774,-77.1737,6739 Springfield Mall,Springfield,VA,22150
2380,Street DT,Free Standing,27.754,-98.0607,1205 E. Main Street,Alice,TX,78332
2381,Mall,Food Court,36.8065,-119.7792,521 E. Shaw Avenue,Fresno,CA,93710
2382,Street DT,Free Standing,29.8039,-94.982,5060 East Freeway,Baytown,TX,77521
2383,Street DT,End Cap,38.4377,-121.4056,8180 Sheldon Road,Elk Grove,CA,95758
2384,Street Non-DT,End Cap,37.3912,-122.0951,1035 El Monte Ave,Mountain View,CA,94040
2385,Street Non-DT,End Cap,37.8307,-122.2803,1151 40th St,Emeryville,CA,94608
2386,Street DT,Free Standing,45.7702,-122.5491,1102 S.w. Scotton Way,Battle Ground,WA,98604
2387,Street DT,Free Standing,42.3094,-122.8538,1378 Center Drive,Medford,OR,97501
2388,CBD,Food Court,38.8839,-77.024,429 L'enfant Plaza Sw,Washington,DC,20024
2389,Street DT,Free Standing,30.2198,-85.8652,15485 Panama City Beach Parkway,Panama City Beach,FL,32413
2390,Street Non-DT,In Line,21.3362,-157.8684,1620 N. School St,Honolulu,HI,96817
2391,Street DT,Free Standing,39.9352,-91.3655,3136 Broadway St.,Quincy,IL,62301
2392,Street DT,Free Standing,44.4961,-89.513,160 Crossroads Dr,Plover,WI,54467
2393,Street DT,Free Standing,42.2818,-83.2064,3250 Fairlane Drive,Allen Park,MI,48101
2394,Street DT,Free Standing,43.5439,-96.66,5509 E. Arrowhead Pkwy,Sioux Falls,SD,57110
2395,Street DT,Free Standing,33.1964,-97.0929,1320 S Loop 288,Denton,TX,76205
2396,Street DT,Free Standing,33.2158,-96.6266,1509 W. University Dr.,Mckinney,TX,75069
2397,Street DT,Free Standing,36.6711,-93.226,850 Branson Hills Parkway,Branson,MO,65616
2398,Street DT,Free Standing,32.9213,-96.9888,8411 Bent Branch Dr,Irving,TX,75063
2399,Street DT,Free Standing,29.9354,-95.2512,9433 North Sam Houston Pkwy E,Humble,TX,77396
2406,University,Food Court,35.9404,-83.9423,"University Of Tennessee, 1659 Cumberland Ave",Knoxville,TN,37916
2408,Street DT,Free Standing,37.5004,-77.528,7200 Tim Price Way,Richmond,VA,23225
2409,Street DT,Free Standing,33.2248,-86.8022,245 S. Colonial Drive,Alabaster,AL,35007
2410,University,Food Court,42.358,-83.0709,5221 Gullen Mall,Detroit,MI,48202
2411,University,Food Court,37.5504,-77.4515,900 W. Grace Street,Richmond,VA,23220
2412,University,Food Court,40.5727,-105.0837,1101 Center Ave. Mall,Fort Collins,CO,80523
2413,University,Food Court,34.6762,-82.8321,720 Mcmillan Road,Clemson,SC,29634
2415,University,Food Court,25.7216,-80.2793,University Of Miami,Miami,FL,33124
2416,University,Food Court,33.2145,-87.5456,751 Campus Drive,Tuscaloosa,AL,35401
2417,Street Non-DT,End Cap,36.1466,-115.3346,"11010 Lavender Hill Drive, Suite #100",Las Vegas,NV,89135
2418,Street Non-DT,End Cap,33.4876,-82.0813,255 Robert C Daniel Jr Pkwy,Augusta,GA,30909
2419,Street DT,Free Standing,33.0175,-97.2185,1345 Hwy 377,Roanoke,TX,76262
2422,Street Non-DT,End Cap,39.0148,-94.7271,12160 West Shawnee Mission Parkway,Shawnee,KS,66216
2423,Street DT,Free Standing,37.639,-77.5145,9100 Staples Mill Rd,Henrico,VA,23228
2425,Street DT,Free Standing,33.8733,-118.3059,1689 W Artesia Blvd.,Gardena,CA,90248
2426,Street DT,Free Standing,33.3939,-111.8049,1210 E. Southern Ave.,Mesa,AZ,85204
2427,Street Non-DT,End Cap,32.9006,-83.6884,120 Tom Hill Sr Blvd,Macon,GA,31210
2428,Street Non-DT,End Cap,39.9147,-86.1384,1300 East 86th,Indianapolis,IN,46240
2429,Street Non-DT,End Cap,42.6354,-83.1316,3105 S. Rochester Road,Rochester Hills,MI,48307
243,Store in Store,Food Court,36.0413,-115.1028,2667 E. Windmill Pkwy,Henderson,NV,89014
2430,Street Non-DT,End Cap,32.6601,-117.0314,4450 Bonita Rd,Bonita,CA,91902
2431,Mall,End Cap,32.5435,-117.038,4463 Camino De La Plaza Suite 107,San Ysidro,CA,92173
2432,Street DT,Free Standing,43.6243,-83.8936,4107 Wilder Road,Bay City,MI,48706
2433,Street DT,Free Standing,38.9509,-92.2941,91 Conley Road,Columbia,MO,65201
2435,Street Non-DT,In Line,21.4005,-158.0088,94-799 Lumiaina Street,Waipahu,HI,96797
2436,Street Non-DT,End Cap,37.7869,-122.2807,2630 Fifth Street,Alameda,CA,94501
2437,Street DT,Free Standing,42.8976,-87.9124,8041 Howell Ave,Oak Creek,WI,53154
2439,Street DT,Free Standing,30.634,-96.3791,639 N Harvey Mitchell Pkwy,Bryan,TX,77803
2441,Street DT,Free Standing,26.2688,-98.2214,1116 Trenton Rd.,Mcallen,TX,78504
2442,Street DT,Free Standing,32.5497,-93.7089,2600 Airline Dr.,Bossier City,LA,71111
2443,Street Non-DT,End Cap,37.5683,-97.2437,2006 N Rock Road,Derby,KS,67037
2445,University,Food Court,44.9874,-93.2556,321 19th Ave S,Minneapolis,MN,55455
2446,Street Non-DT,End Cap,40.6318,-74.3051,1255 Raritan Road,Clark,NJ,7066
2447,Street DT,Free Standing,33.0763,-96.8669,5667 State Highway 121,The Colony,TX,75056
2448,Street DT,Free Standing,32.7953,-96.6899,8950 East R L Thornton Fwy,Dallas,TX,75228
2449,University,Food Court,27.7127,-97.3241,6300 Ocean Drive Unit 5763 Corpus Christi,Corpus Christi,TX,78412
2454,University,Food Court,33.9796,-84.0018,Georgia Gwinnett College,Lawrenceville,GA,30043
2455,University,Food Court,33.774,-84.3984,350 Ferst Drive Nw,Atlanta,GA,30332
2456,Street Non-DT,Free Standing,41.9465,-87.7019,2949 W. Addison St.,Chicago,IL,60618
2457,Street DT,Free Standing,32.3419,-97.4056,1304 West Henderson St,Cleburne,TX,76033
2458,Mall,Food Court,36.1276,-115.1688,3200 S Las Vegas Blvd #3145,Las Vegas,NV,89109
2459,Mall,In Line,39.0357,-77.0548,11160 Veirs Mill Rd,Wheaton,MD,20902
246,Street Non-DT,End Cap,34.2213,-119.1597,2121 N. Rose Ave. Suite 480,Oxnard,CA,93030
2460,Street Non-DT,End Cap,32.3396,-90.0704,163 Ridge Way Suite A,Flowood,MS,39232
2462,Street DT,Free Standing,44.9172,-89.65,4400 Rib Mountain Dr.,Wausau,WI,54401
2463,Street DT,Free Standing,31.6827,-106.2004,13910 Horizon Blvd. Bldg D,Horizon City,TX,79928
2464,Street Non-DT,End Cap,26.2827,-80.2025,4190 N State Rd #7,Coral Springs,FL,33067
2465,Street DT,Free Standing,34.0093,-85.986,500 East Meighan Blvd.,Gadsden,AL,35903
2466,Street Non-DT,In Line,34.0558,-118.2702,1603 Wilshire Blvd.,Los Angeles,CA,90017
2468,Street DT,Free Standing,30.1794,-82.6802,2916 West Us Hwy 90,Lake City,FL,32055
2469,Street DT,Free Standing,31.3261,-85.8382,847 Boll Weevil Circle,Enterprise,AL,36330
247,Street Non-DT,In Line,34.4042,-118.5507,25902 Mcbean Parkway #17,Santa Clarita,CA,91355
2470,Street DT,Free Standing,29.1844,-81.0787,2310 W International Speedway Blvd,Daytona Beach,FL,32114
2473,Mall,In Line,41.4763,-71.962,455 Trolley Line Blvd,Mashantucket,CT,6338
2474,Street Non-DT,End Cap,42.884,-85.7421,3132 44th Street,Grandville,MI,49418
2475,Mall,In Line,47.6179,-122.2016,119 Bellevue Way Ne,Bellevue,WA,98004
2477,Street DT,Free Standing,33.4447,-88.8501,1004 Hwy 12 West,Starkville,MS,39759
2478,Street DT,Free Standing,31.7088,-89.1486,1596 Mississippi Hwy 15 N,Laurel,MS,39440
2479,Street DT,Free Standing,32.1355,-81.2459,100 Tanger Outlets Blvd,Pooler,GA,31322
248,CBD,In Line,34.0514,-118.2516,350 S. Grand Ave Suite R-1a,Los Angeles,CA,90071
2481,Street DT,Free Standing,35.3854,-96.9288,194 E. Shawnee Mall Dr,Shawnee,OK,74804
2482,Street DT,Free Standing,28.6747,-81.3373,4260 S Us Hwy17-92,Casselberry,FL,32707
2483,Street DT,Free Standing,41.5031,-87.8899,11255 Lincoln Highway,Mokena,IL,60448
2485,Street DT,Free Standing,36.1385,-86.8806,6601 Charlotte Pike,Nashville,TN,37209
2491,Airport,Food Court,32.7301,-117.1914,3225 North Harbor Drive,San Diego,CA,92101
2492,Street DT,Free Standing,30.7151,-95.5676,247 I-45 South,Huntsville,TX,77340
2493,Street DT,Free Standing,38.2141,-90.3881,612 S. Truman Blvd.,Festus,MO,63028
2494,Street DT,End Cap,39.1897,-75.5401,1225 North Dupont Highway,Dover,DE,19901
2495,Street DT,Free Standing,36.1815,-94.5137,2775 Hwy 412 E.,Siloam Springs,AR,72761
2496,Street DT,Free Standing,36.0601,-87.3754,532 Highway 46 S,Dickson,TN,37055
2497,Street DT,Free Standing,45.5205,-123.0456,2000 Baseline St.,Cornelius,OR,97113
2498,Street DT,Free Standing,35.3538,-118.9494,4925 E Brundage Ln,Bakersfield,CA,93307
2499,Street DT,Free Standing,40.1372,-74.9648,3570 Horizon Blvd,Trevose,PA,19053
2500,Street DT,Free Standing,32.1339,-110.999,1606 W Valencia Rd,Tucson,AZ,85746
2504,University,Food Court,32.9868,-96.7492,"Student Union Building, 800 W Campbell Road",Richardson,TX,75080
2505,Hospital,Food Court,36.8441,-76.3047,620 John Paul Jones Circle,Portsmouth,VA,23708
2506,Military,Food Court,32.9656,-79.9753,"140 Fletcher Street, Space #113",Goose Creek,SC,29445
2507,Military,End Cap,33.3008,-117.3114,"Marine Mart, Building 15102",Camp Pendleton,CA,92055
2508,Military,Food Court,42.3177,-87.8356,"2601 E. Paul Jones St, Building 400",Great Lakes,IL,60088
2509,Street DT,Free Standing,36.1651,-95.7609,19353 Robson Rd,Catoosa,OK,74015
2510,Street DT,End Cap,41.5968,-93.7526,1580 Valley West Drive,West Des Moines,IA,50266
2511,Street DT,Free Standing,30.839,-83.3195,1082 N St. Augustine Rd,Valdosta,GA,31601
2512,Street Non-DT,End Cap,37.9953,-122.1081,1041 Arnold Drive,Martinez,CA,94553
2513,Street DT,Free Standing,37.9608,-121.272,1572 E. Fremont St.,Stockton,CA,95202
2514,Street DT,Free Standing,28.8769,-96.9977,8709 N. Navarro,Victoria,TX,77904
2515,Street DT,Free Standing,38.2428,-85.5074,13311 Shelbyville Rd. Lot 4,Louisville,KY,40223
2516,Street DT,Free Standing,30.3486,-97.5418,11808 Ring Dr.,Manor,TX,78653
2518,Street DT,Free Standing,41.9424,-91.7169,3510 Edgewood Rd SW,Cedar Rapids,IA,52404
2521,Street Non-DT,End Cap,34.222,-118.3965,8315 Laurel Canyon Blvd,Sun Valley,CA,91352
2522,Street Non-DT,End Cap,41.8855,-87.6265,"180 N. Wabash, Suite 184",Chicago,IL,60601
2523,Street DT,Free Standing,36.8798,-76.4238,6208 College Dr,Suffolk,VA,23435
2525,Street Non-DT,In Line,33.3725,-117.2553,1115 S Mission Road,Fallbrook,CA,92028
2526,Street DT,End Cap,42.5157,-83.1839,30766 Woodward Ave,Royal Oak,MI,48073
2527,Street Non-DT,End Cap,46.7326,-117.0281,1932 W. Pullman Road,Moscow,ID,83843
2528,Street DT,Free Standing,35.8368,-83.5715,1526 Parkway,Sevierville,TN,37862
2529,Street DT,Free Standing,33.4524,-104.5234,4506 N Main St.,Roswell,NM,88201
2530,Street DT,Free Standing,42.2669,-84.4235,1520 North West Ave,Jackson,MI,49202
2531,Street DT,Free Standing,42.342,-87.8958,960 S. Waukegan Rd.,Waukegan,IL,60085
2532,Street DT,Free Standing,29.7282,-98.0765,109 Creekside Crossing,New Braunfels,TX,78130
2533,Street DT,Free Standing,43.5931,-84.7668,1107 S. Mission St,Mount Pleasant,MI,48858
2534,Street DT,Free Standing,40.8089,-77.9049,1870 North Atherton Street,State College,PA,16803
2535,Street DT,Free Standing,34.3099,-88.7065,3940 N Gloster St,Tupelo,MS,38804
2536,Street DT,Free Standing,40.3482,-79.9467,2070 Lebanon Church Rd,West Mifflin,PA,15122
2537,Street DT,End Cap,42.4517,-96.3332,5745 Sunnybrook Dr.,Sioux City,IA,51106
2538,Street DT,Free Standing,42.626,-82.9796,14812 Hall Road,Sterling Heights,MI,48313
2539,Street DT,End Cap,27.5179,-99.4491,2324 Bob Bullock Loop,Laredo,TX,78043
254,Mall,Food Court,32.6783,-97.3985,4800 South Hulen St #2110,Fort Worth,TX,76132
2545,Street Non-DT,In Line,40.7658,-73.9578,1277 1st Ave,New York,NY,10021
2547,Street Non-DT,End Cap,40.8631,-73.9014,1 West Fordham Road,Bronx,NY,10468
2548,Street Non-DT,End Cap,34.0393,-118.1431,2086 S. Atlantic Blvd.,Monterey Park,CA,91754
2549,Street Non-DT,End Cap,40.0316,-75.0997,4600 Roosevelt Boulevard,Philadelphia,PA,19124
2550,Street DT,Free Standing,36.195,-94.1817,1087 N. 48th St.,Springdale,AR,72762
2551,Street DT,End Cap,37.6503,-77.6066,11286 West Broad St,Glen Allen,VA,23060
2552,Mall,Food Court,44.8562,-93.2419,370 Central Parkway,Bloomington,MN,55425
2553,Street DT,Free Standing,31.3221,-89.384,6129 Us 98,Hattiesburg,MS,39402
2554,Street DT,Free Standing,32.3618,-106.7452,3311 Rinconada Blvd,Las Cruces,NM,88011
2555,Street DT,Free Standing,29.109,-81.0363,5441 S Williamson Blvd,Port Orange,FL,32128
2556,Street DT,Free Standing,34.1376,-80.9561,443 Killian Rd,Columbia,SC,29203
2557,Mall,Food Court,42.3681,-71.0762,100 Cambridgeside Place,Cambridge,MA,2141
2558,Street DT,Free Standing,40.4123,-120.6391,106 Robs Way,Susanville,CA,96130
2559,Street DT,Free Standing,28.5326,-81.7344,2591 Us Hwy 27,Clermont,FL,34711
2560,Street DT,Free Standing,39.9928,-75.0976,3551 Aramingo Ave,Philadelphia,PA,19134
2561,Street DT,End Cap,40.431,-111.8867,3601 North Digital Drive,Lehi,UT,84043
2562,Street Non-DT,End Cap,21.9688,-159.3867,4454 Nuhou St. Suite 512,Lihue,HI,96766
2564,Casino,Food Court,35.1177,-83.9945,777 Casino Parkway,Murphy,NC,28906
2566,University,Food Court,39.7736,-86.1757,420 University Blvd.,Indianapolis,IN,46202
2568,University,Food Court,42.9629,-85.8886,10670 S Campus Dr,Allendale,MI,49401
2569,University,Food Court,29.8875,-97.9424,100 W. Woods Street,San Marcos,TX,78666
2570,Military,Food Court,21.349,-157.9461,"810 Williamette St., Bldg. 1786 Space #42",Jbphh,HI,96860
2573,University,Food Court,40.8627,-74.1977,"Montclair State Dining, 1 Normal Ave.",Montclair,NJ,7043
2574,University,Food Court,42.6744,-83.2168,312 Meadow Brook Rd Suite#146,Rochester,MI,48309
2575,University,Food Court,44.0448,-123.0738,University Of Oregon,Eugene,OR,97403
2576,Street Non-DT,End Cap,45.0943,-93.4423,12725 Elm Creek Blvd N,Maple Grove,MN,55369
2577,Street DT,Free Standing,30.1385,-81.5469,12697 Bartram Park Blvd.,Jacksonville,FL,32258
2578,Street Non-DT,In Line,38.9803,-76.9388,7316 Baltimore Ave,College Park,MD,20740
2579,Street DT,Free Standing,61.23,-149.7423,1178 N Muldoon Rd,Anchorage,AK,99504
2580,Street DT,Free Standing,44.9617,-92.7264,2200 Badger Dr.,Hudson,WI,54016
2581,Street DT,Free Standing,43.4046,-88.1817,1200 S. Main St,West Bend,WI,53095
2582,Street DT,End Cap,39.4464,-77.9876,927 Foxcroft Ave,Martinsburg,WV,25401
2583,Street Non-DT,End Cap,37.7114,-120.9581,"2207 Claribel Rd., Suite E",Riverbank,CA,95367
2584,Street DT,Free Standing,37.163,-80.4279,250 Peppers Ferry Rd. Nw,Christiansburg,VA,24073
2585,Street DT,Free Standing,32.2739,-95.3061,6910 S Broadway Ave.,Tyler,TX,75703
2586,Street DT,Free Standing,61.5787,-149.4121,1491 E Parks Hwy,Wasilla,AK,99654
2587,Street DT,Free Standing,32.6965,-115.4984,2530 Rockwood Ave,Calexico,CA,92231
2588,Street DT,Free Standing,40.8602,-81.4325,5448 Dressler Rd,North Canton,OH,44720
2589,Street DT,Free Standing,28.0356,-80.6661,185 Palm Bay Road Ne,Melbourne,FL,32904
259,University,Food Court,44.5648,-123.2794,2501 Sw Jefferson Way,Corvallis,OR,97331
2590,University,Food Court,35.3053,-80.7331,Cone University Center,Charlotte,NC,28223
2591,Street DT,Free Standing,36.5502,-82.4938,2632 East Stone Drive,Kingsport,TN,37660
2592,University,Food Court,33.5095,-112.13,Grand Canyon University,Phoenix,AZ,85017
2593,Street Non-DT,End Cap,37.3454,-79.1888,4010 Wards Rd,Lynchburg,VA,24502
2594,Street DT,Free Standing,35.5309,-108.759,508 N. U.s. Highway 491,Gallup,NM,87301
2595,Street Non-DT,End Cap,40.7562,-73.9701,835 Third Ave,New York,NY,10022
2596,Street Non-DT,End Cap,34.0495,-118.3758,1544 S La Cienega Blvd,Los Angeles,CA,90035
2597,Street DT,Free Standing,39.4597,-76.3167,403 Constant Friendship Blvd,Abingdon,MD,21009
2598,Street DT,Free Standing,32.8547,-96.6449,1360 W Centerville Rd.,Garland,TX,75041
2599,Street DT,Free Standing,38.7707,-90.7849,6200 Ronald Reagan Dr,Lake Saint Louis,MO,63367
260,University,Food Court,34.4116,-119.8478,University Center Bldg 558,Santa Barbara,CA,93106
2600,Street DT,Free Standing,40.7229,-99.0848,4910 Third Ave,Kearney,NE,68847
2601,Street DT,Free Standing,26.01,-80.2075,5860 Hollywood Blvd,Hollywood,FL,33021
2602,Street Non-DT,End Cap,45.6802,-111.0632,1919 W. Main,Bozeman,MT,59715
2604,Street DT,End Cap,38.0727,-97.899,1528 E. 17th Ave,Hutchinson,KS,67501
2605,Street Non-DT,End Cap,47.6297,-122.141,2192 148th Ave,Redmond,WA,98052
2606,Street DT,Free Standing,38.746,-90.6354,6081 Mid Rivers Mall Dr,Cottleville,MO,63304
2608,Street DT,End Cap,42.5407,-83.7859,8589 West Grand River Ave,Brighton,MI,48116
2609,Street DT,Free Standing,26.2574,-98.3162,220 East 3 Mile Rd,Palmhurst,TX,78573
2610,Street DT,Free Standing,31.9245,-106.4397,10820 Martin Luther King Jr Blvd,El Paso,TX,79934
2611,Street DT,Free Standing,29.5684,-95.388,15758 South Freeway,Pearland,TX,77584
2613,Street Non-DT,In Line,40.75,-73.9947,414 Eighth Avenue,New York,NY,10001
2614,Street Non-DT,End Cap,40.692,-73.9881,423 Fulton Street,Brooklyn,NY,11201
2617,Street DT,Free Standing,41.5025,-81.5367,2100 Warrensville Center Rd.,South Euclid,OH,44121
2618,Street DT,Free Standing,39.6607,-84.1067,5381 Cornerstone North Blvd,Dayton,OH,45440
2619,Street DT,End Cap,43.6488,-116.4336,4865 N. Ten Mile Rd,Meridian,ID,83646
2620,Street Non-DT,End Cap,33.7272,-116.4023,"72-363 Highway 111, Suite C,",Palm Desert,CA,92260
2621,Street DT,Free Standing,34.0216,-84.1216,2240 Peachtree Industrial Blvd,Duluth,GA,30097
2622,Street Non-DT,End Cap,40.761,-73.9911,663 Ninth Avenue,New York,NY,10036
2623,Street Non-DT,End Cap,34.0462,-118.434,2011 Westwood Blvd,Los Angeles,CA,90025
2624,Street Non-DT,In Line,21.3905,-157.7397,200 Hamakua Dr,Kailua,HI,96734
2625,Street DT,Free Standing,38.0152,-84.4604,2399 Richmond Road,Lexington,KY,40502
2626,Street DT,Free Standing,30.1558,-92.0475,4531 Ambassador Caffery Pkwy,Lafayette,LA,70508
2627,Street DT,Free Standing,34.4715,-84.9211,755 Ga Highway 53,Calhoun,GA,30701
2628,Street DT,Free Standing,33.6084,-85.7866,20 Commons Way,Oxford,AL,36203
2629,Street DT,Free Standing,36.5904,-82.2643,251 Pinnacle Pkwy,Bristol,TN,37620
2630,Street DT,Free Standing,28.1916,-82.3824,2468 Sun Vista Drive,Lutz,FL,33559
2631,Street DT,Free Standing,33.3775,-86.803,3780 Lorna Rd,Hoover,AL,35244
2632,Street Non-DT,End Cap,38.5579,-121.4355,5801 Folsom Blvd,Sacramento,CA,95819
2633,Street Non-DT,End Cap,38.9395,-121.0971,2775 Grass Valley Hwy,Auburn,CA,95603
2634,Street DT,Free Standing,39.6311,-75.6616,1120 Pulaski Highway,Bear,DE,19701
2635,Street DT,End Cap,42.5618,-113.7916,200 E 5th St,Burley,ID,83318
2636,Street Non-DT,End Cap,37.5956,-122.5038,500 Linda Mar Blvd,Pacifica,CA,94044
2637,Street DT,End Cap,21.3492,-158.065,91-0710 Farrington Highway,Kapolei,HI,96707
2638,Street DT,Free Standing,33.9236,-116.8095,49204 Seminole Drive,Cabazon,CA,92230
2641,Military,End Cap,38.8824,-77.0807,"931 Pershing Drive, Building 441",Ft Myer,VA,22211
2642,Airport,Food Court,29.9855,-95.3498,2800 Terminal Road Terminal A North,Houston,TX,77032
2643,University,Food Court,41.0756,-81.5124,303 Carroll Street,Akron,OH,44325
2644,University,Food Court,37.3126,-89.531,One University Plaza Ms1700,Cape Girardeau,MO,63701
2645,University,Food Court,35.6087,-77.3647,501 East 10th Street,Greenville,NC,27858
2646,Street DT,Free Standing,30.1212,-94.1658,4135 Dowlen N Rd,Beaumont,TX,77706
2647,Street DT,Free Standing,39.4981,-121.5707,"460 Oro Dam Blvd., Lot 1",Oroville,CA,95965
2648,Street Non-DT,Free Standing,34.0348,-118.2157,741 S Soto,Los Angeles,CA,90023
2649,Street DT,Free Standing,30.5324,-97.79,2725 E. Whitestone Blvd.,Cedar Park,TX,78613
2651,Street DT,Free Standing,30.3826,-87.6834,2230 S. Mckenzie St,Foley,AL,36535
2652,Street DT,Free Standing,32.9077,-96.5726,3209 Lakeview Parkway,Rowlett,TX,75088
2653,Street DT,End Cap,39.4452,-75.7348,663 Middletown-warwick Road,Middletown,DE,19709
2654,Street Non-DT,End Cap,44.8838,-93.2498,1638 66th St E,Richfield,MN,55423
2655,Street DT,Free Standing,33.8049,-117.226,1840 N. Perris Blvd.,Perris,CA,92571
2656,Street DT,Free Standing,32.8383,-96.9861,3133 W. Airport Freeway,Irving,TX,75062
2657,Street DT,Free Standing,31.239,-81.4921,10305 Canal Crossing,Brunswick,GA,31525
2658,Street DT,Free Standing,38.2954,-85.5554,10600 Westport Road,Louisville,KY,40241
2659,Street DT,Free Standing,33.655,-112.031,2388 E Union Hills Dr,Phoenix,AZ,85024
2660,University,Food Court,39.1836,-96.5717,"918 N. 17th Street #143, Student Union",Manhattan,KS,66506
2661,Street DT,Free Standing,41.4687,-82.0195,1401 Center Rd,Avon,OH,44011
2662,Street DT,Free Standing,46.9045,-114.0378,3918 N. Reserve,Missoula,MT,59803
2663,Street DT,Free Standing,27.2633,-80.4316,11071 Sw Village Pkwy,Port Saint Lucie,FL,34987
2664,Street DT,Free Standing,37.7281,-89.1998,1039 E. Main St.,Carbondale,IL,62901
2665,Street DT,Free Standing,41.6764,-81.3114,9184 Mentor Ave,Mentor,OH,44060
2666,Street DT,Free Standing,42.3822,-83.3336,13701 Middlebelt Road,Livonia,MI,48150
2667,Street DT,End Cap,42.4371,-123.3029,211 Ne Terry Lane,Grants Pass,OR,97526
2668,Street DT,Free Standing,40.6825,-80.1008,20111 Route 19,Cranberry Township,PA,16066
2669,Street DT,Free Standing,28.347,-81.6069,7945 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34747
2670,Street DT,Free Standing,42.0273,-91.6307,229 Collins Rd Ne,Cedar Rapids,IA,52402
2671,Street DT,Free Standing,40.4982,-111.4136,785 S. Main St.,Heber City,UT,84032
2672,Street Non-DT,End Cap,40.7115,-73.8593,90-04 Metropolitan Ave,Forest Hills,NY,11375
2673,Street DT,Free Standing,30.1895,-85.65,524 E 23rd St,Panama City,FL,32405
2676,University,Food Court,30.2877,-97.7416,24th Street And Guadalupe,Austin,TX,78712
2678,Street Non-DT,In Line,33.8747,-117.8902,501 N State College Blvd,Fullerton,CA,92831
2679,Street Non-DT,In Line,40.6321,-73.9479,2166 Nostrand Avenue,Brooklyn,NY,11210
268,Mall,Food Court,20.8872,-156.475,275 Kaahumanu Ave,Kahului,HI,96732
2680,Street DT,End Cap,37.2322,-80.4317,900 Prices Fork Rd.,Blacksburg,VA,24060
2681,Street Non-DT,End Cap,42.1415,-83.2243,19200 West Rd,Woodhaven,MI,48183
2682,Street DT,Free Standing,33.0992,-96.1054,6809 Hwy 30,Greenville,TX,75402
2683,Street Non-DT,End Cap,34.6115,-120.1883,211 E. Highway 246,Buellton,CA,93427
2684,Street Non-DT,In Line,37.2927,-121.9304,"1700 S Bascom Ave,",Campbell,CA,95008
2685,Street DT,Free Standing,41.7747,-87.7418,6501 S. Cicero Ave,Chicago,IL,60638
2686,Street DT,Free Standing,32.0052,-81.1125,318 Mall Boulevard,Savannah,GA,31406
2689,Street DT,Free Standing,29.3927,-100.9063,2400 Veterans Blvd. Suite 30,Del Rio,TX,78840
2690,Street DT,Free Standing,33.9904,-117.933,17184 Colima Rd.,Hacienda Heights,CA,91745
2691,Street DT,Free Standing,33.4244,-84.1851,1400 Georgia Hwy 20,Mcdonough,GA,30253
2692,Street DT,Free Standing,41.0284,-80.6362,935 Windham Ct,Youngstown,OH,44512
