,STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP,business name,id,yelp_rating,price_tag,review_count,yelp_address
593,1756,University,End Cap,36.0011,-78.941,120 Science Drive,Durham,NC,27708,Panda Express,6_SEGWExrMfdV7izpN1Ovw,3.0,$,15.0,120 Science Dr
594,1758,Street DT,Free Standing,42.3662,-89.016,1640 West Lane Dr.,Machesney Park,IL,61115,Panda Express,45ixqDJqunlVpgYoS0ySrQ,2.5,$,19.0,1640 W Ln Dr
595,1761,Mall,Food Court,38.6016,-121.4274,1689 Arden Way,Sacramento,CA,95815,Panda Express - Temporarily Closed,7UNNKEpd67EMu5cfNNxpDQ,2.0,$,12.0,1689 Arden Way
596,1762,Mall,Food Court,36.1725,-115.1973,4300 Meadows Lane,Las Vegas,NV,89107,Panda Express - Temporarily Closed,JzmJCDSJ_35kJgAlxcZDqQ,2.5,$,11.0,4300 Meadows Ln
597,1763,Mall,In Line,37.6872,-121.0518,3401 Dale Rd.,Modesto,CA,95356,Panda Express - Temporarily Closed,xN2JbfT_c69NSbQj12YFKA,2.0,$,27.0,3401 Dale Rd
598,1764,Mall,Food Court,34.1349,-118.051,400 South Baldwin Ave,Arcadia,CA,91007,Panda Express - Temporarily Closed,OXWO87hJKS3qLG9cLwFi2Q,2.5,$,37.0,400 S Baldwin Ave
599,1765,Mall,Food Court,32.768,-117.1656,7007 Friars Rd,San Diego,CA,92108,Panda Express - Temporarily Closed,WaT7z9NJCp56eV2MGAWBDQ,2.0,$,59.0,7007 Friars Rd
600,1768,Street DT,Free Standing,37.3438,-120.6146,1531 Bell Dr.,Atwater,CA,95301,Panda Express,wYxHWt31OlsMrA3myIfkdw,2.0,$$,52.0,1531 Bell Dr
601,1769,Street DT,Free Standing,34.4798,-114.3487,205 N. Lake Havasu Ave.,Lake Havasu City,AZ,86403,Panda Express,4Qv7EF7YJSW_bw9BwIXBbw,3.5,$,25.0,205 N Lake Havasu Ave
602,1770,Street Non-DT,End Cap,30.3031,-81.758,6752 Normandy Blvd.,Jacksonville,FL,32205,Panda Express,WR6EZj-gJ9Yg_jcnth46aQ,3.0,$,20.0,6752 Normandy Blvd
603,1771,Street DT,Free Standing,35.4936,-97.55,2201 Nw 23rd St.,Oklahoma City,OK,73107,Panda Express,luwWX3zMvfjQuNdkLrc_vQ,2.0,$,24.0,2201 NW 23rd St
604,1772,Street DT,Free Standing,30.2543,-81.5349,4897 Town Center Parkway,Jacksonville,FL,32246,Panda Express,FjWkflaQRwPS5vcCRQIX1g,3.0,$,55.0,4897 Town Center Pkwy
605,1773,University,Food Court,35.3094,-83.1837,160 W. University Way #112,Cullowhee,NC,28723,Panda Express - Temporarily Closed,me8hAS0plpd-i4wLbcTjFw,5.0,,1.0,160 University Way
606,1774,Street Non-DT,End Cap,38.4965,-121.43299999999999,6013 Florin Rd,Sacramento,CA,95823,Panda Express,H-dpg4foFi58t67n6Wmfsg,2.5,$,55.0,6013 Florin Rd
607,1775,Street Non-DT,End Cap,39.9719,-86.1542,1430 West Carmel Drive,Carmel,IN,46032,Panda Express,q2cgYLHKRaujrQgSnqJPTA,3.0,$,31.0,1430 W Carmel Dr
608,1776,Street DT,Free Standing,29.8431,-97.9697,2850 S Ih35,San Marcos,TX,78666,Panda Express,apZ0z1uu2UJragjfdsFKOA,2.5,$,43.0,2850 S Ih35
609,1778,University,Food Court,41.3125,-105.586,1000 E University Ave,Laramie,WY,82071,,,,,,
610,1779,Street DT,Free Standing,39.1845,-94.57600000000001,"4901 North Oak Trafficway, Lot 4",Kansas City,MO,64118,Panda Express,HvyoYph6t-CLD2QoFryOVQ,2.5,$,21.0,4901 N Oak Trafficway Lot 4
611,178,Store in Store,Food Court,33.8672,-117.7516,8010 Santa Ana Canyon Rd.,Anaheim,CA,92808,Panda Express,00SLDrH-PIFFxxFEbZvHfA,2.0,$,28.0,8010 Santa Ana Canyon Rd
612,1780,Street DT,Free Standing,34.5458,-112.4676,170 E. Sheldon Street,Prescott,AZ,86301,Panda Express,zqvuR9hfL-1yL0YFZfc0Ag,2.0,$,67.0,170 E Sheldon St
613,1781,University,Food Court,39.5441,-119.8159,"Joe Crowley Student Union, 1664 N. Virginia St",Reno,NV,89503,,,,,,
614,1782,Street Non-DT,End Cap,37.6978,-121.8747,4001 Santa Rita Rd.,Pleasanton,CA,94588,Panda Express,FU_hGdHE0YoIEx0xMaXeDQ,2.5,$,112.0,4001 Santa Rita Rd
615,1783,Street Non-DT,End Cap,38.8849,-94.8356,299 North K-7 Highway,Olathe,KS,66061,Panda Express,vli9Ea3TqCymRHAuhoKfqg,3.0,$$,16.0,299 N K-7 Hwy
616,1784,Street Non-DT,End Cap,29.6909,-95.4158,8505 Main Street,Houston,TX,77025,Panda Express,PRsy8Xwctq3H2suPz0_7Nw,3.0,$,53.0,8505 Main St
617,1785,Street Non-DT,End Cap,29.5175,-98.5063,834 Nw Loop 410,San Antonio,TX,78216,Panda Express,DusQ2UEx8WtJ4gmjjoWbFA,2.0,$,25.0,834 NW Loop 410
618,1786,Street Non-DT,End Cap,35.9447,-86.8188,3058 Mallory Lane,Franklin,TN,37067,Panda Express,glGXH9Ehxfxq2-OAN_ZnYg,3.0,$,42.0,3058 Mallory Ln
619,1787,Mall,Food Court,37.6994,-122.1233,15555 E 14th St,San Leandro,CA,94578,Panda Express - Temporarily Closed,eyMZuGbqErnSHfjpqUtK7Q,2.0,$,19.0,15555 E 14th St
620,1788,Street Non-DT,End Cap,37.5442,-121.9831,39429 Fremont Boulevard,Fremont,CA,94538,Panda Express,NJmn45h5DRmGUxCHCTFZzA,3.0,$,154.0,39429 Fremont Blvd
621,1789,Street Non-DT,End Cap,31.7772,-106.5039,2725 N. Mesa,El Paso,TX,79902,Panda Express,yQ9eW3zC2RXZMCafmGt-Ig,3.0,$,9.0,2725 N Mesa
622,1790,Street DT,Free Standing,38.7057,-120.8305,4280 Missouri Flat Road,Placerville,CA,95667,Panda Express,E4F_ryzSkLND61g0ZUoHEg,2.0,$,99.0,4280 Missouri Flat Rd
623,1792,Street Non-DT,End Cap,45.403,-122.7971,16230 Sw Pacific Hwy,Tigard,OR,97224,Panda Express,TvOA2y8pz8Fe1udaqnWm0Q,2.0,$,49.0,16230 SW Pacific Hwy
624,1793,Street Non-DT,End Cap,38.6743,-76.875,15902 Crain Hwy,Brandywine,MD,20613,Panda Express,9WzdmPcdS6dv3KTMucQWQA,2.5,$$,13.0,15902 Crain Hwy
625,1794,Street Non-DT,End Cap,30.1874,-81.7352,1907 Well Road,Orange Park,FL,32073,Panda Express,hqO5rg5VwPLy7rjrRjZqDw,3.5,$,22.0,1907 Well Rd
626,1795,Street DT,Free Standing,40.7436,-89.6297,2316 W. War Memorial Dr,Peoria,IL,61613,Panda Express,tLCMZKRdOVtafaQbDhtKUQ,3.5,$,17.0,2316 W War Memorial Dr
627,1796,Street DT,Free Standing,28.5111,-81.4596,2972 S. Kirkman Road,Orlando,FL,32811,Panda Express,NWwx1wUVBFdsQ3fIfEelkw,2.0,$,24.0,2972 S Kirkman Rd
628,1797,Street DT,Free Standing,32.669000000000004,-114.4951,3275 S. Avenue 8e,Yuma,AZ,85364,Panda Express,wyOGKquzvAjSaZOKkeLopQ,2.5,$$,22.0,3275 S Avenue 8E
629,1798,Street Non-DT,End Cap,33.3045,-111.9946,4025 E. Chandler Blvd.,Phoenix,AZ,85048,Panda Express,BzgeGVOPetKDcgv9FCbpkw,2.0,$,48.0,4025 E Chandler Blvd
630,1799,Street Non-DT,End Cap,36.7304,-119.8006,1115 Fresno Street,Fresno,CA,93706,Panda Express,svwGgpx6oVNYJrM_669clQ,3.0,$,30.0,1115 Fresno St
631,1800,Street DT,Free Standing,32.5176,-97.3503,1621 Sw Wilshire Blvd,Burleson,TX,76028,Panda Express,HlTs_EaxIUPO5-TaTFF1og,2.0,$,26.0,1621 SW Wilshire Blvd
632,1801,Street Non-DT,End Cap,34.1812,-84.133,905 Market Place Blvd.,Cumming,GA,30041,Panda Express,Gtb4t8JqzKkdgPjafR6AFg,2.5,$,29.0,905 Market Place Blvd
633,1802,Street DT,Free Standing,41.2916,-96.1788,16920 Evans Plaza,Omaha,NE,68116,Panda Express,z92am4vEZN5X5ulTcyM4BQ,2.5,$,25.0,16920 Evans Plz
634,1803,Street DT,Free Standing,41.2347,-96.1909,17627 Gold Plaza,Omaha,NE,68130,Panda Express,H8KTSon65ih9LmUx8BIxEQ,2.5,$,16.0,17627 Gold Plz
635,1805,Street Non-DT,End Cap,42.5662,-87.9282,9800 76 Th St.,Pleasant Prairie,WI,53158,Panda Express,yzyTKO0mGlV-6PyOvYTMeA,3.0,$,21.0,9800 76 Th St
636,1808,Street DT,Free Standing,36.0613,-95.8671,9815 E. 71st St.,Tulsa,OK,74133,Panda Express,dghIDdKnoIdu5uSr7h_m9Q,2.5,$,36.0,9815 E 71st St
637,1811,Mall,Food Court,33.9854,-118.3951,6000 Sepulveda Blvd,Culver City,CA,90230,Panda Express - Temporarily Closed,cI3SK6ndG0rjzxDCs44BvA,2.5,$,47.0,6000 Sepulveda Blvd
638,1813,Street Non-DT,End Cap,40.8141,-74.0135,2100 88th Street,North Bergen,NJ,7047,Panda Express,ZavZHhbaPQS8ed7gdeElYQ,2.5,$,46.0,2100 88th St
639,1814,Street DT,Free Standing,36.5759,-119.626,2785 Floral Ave,Selma,CA,93662,Panda Express,cfNWmoY4eoGoyGoYJ4POhQ,2.0,$,28.0,2785 Floral Ave
640,1815,Street Non-DT,End Cap,30.3168,-95.4748,1312 West Davis St,Conroe,TX,77304,Panda Express,Wvm-UlP1Xi4_q8tmuO4PXA,2.5,$,26.0,1312 W Davis St
641,1816,Street Non-DT,End Cap,30.2191,-81.5547,9971 Baymeadows Rd,Jacksonville,FL,32256,Panda Express,jShcWGmhjZlBNvp0LzHEjw,3.0,$,47.0,9971 Baymeadows Rd
642,1818,Street DT,Free Standing,32.6063,-97.1172,1351 E. Debbie Lane,Mansfield,TX,76063,Panda Express,8z1Pos5O0NzPRjlTjdzZLA,2.0,$$,30.0,1351 E Debbie Ln
643,1819,Mall,In Line,32.9299,-96.8198,13350 Dallas Parkway,Dallas,TX,75240,Panda Express - Temporarily Closed,Jt7_iJb4IAPJaS-2A8Lgiw,2.5,$,13.0,13350 Dallas Pkwy
644,1820,Street DT,End Cap,29.3758,-98.4578,4248 S New Braunfels Ave,San Antonio,TX,78223,Panda Express,SDaOYtloInESP50iAge8JQ,3.0,$,27.0,4248 S New Braunfels Ave
645,1821,Street Non-DT,End Cap,38.593,-90.5056,101 Highlands Blvd,Manchester,MO,63011,Panda Express,oXMk5prvnXniaSFbR8vHqw,2.5,$,33.0,101 Highlands Blvd
646,1822,Street DT,Free Standing,36.1329,-95.9235,4728 East 21st Street,Tulsa,OK,74114,Panda Express,iNgWHr_gif6ZUCmOVyZ53g,3.0,$,25.0,4728 E 21st St
647,1824,Street DT,Free Standing,43.4874,-111.9836,1151 S. 25th E.,Ammon,ID,83406,Panda Express,1S3U31Cu6tIAKGhR_DRWWw,2.0,$,23.0,1151 S 25th E
648,1825,Street DT,Free Standing,34.6615,-120.458,1405 N. H Street,Lompoc,CA,93436,Panda Express,tNOq4tzpFVa_hqrq_Fo_og,2.5,$,86.0,1405 N H St
649,1826,Street Non-DT,End Cap,45.5061,-122.9581,2275 Se Tualatin Valley Hwy,Hillsboro,OR,97123,Panda Express,wJ3Ucn23hB0CQl8x1zerQw,2.5,$$,28.0,2275 SE Tualatin Valley Hwy
650,1827,Street DT,Free Standing,34.7218,-112.0015,2160 AZ-89A,Cottonwood,AZ,86326,Panda Express,CbFES9xQKxlqhwkh_XZHTg,2.5,,44.0,2160 Az-89a
651,1828,Street DT,End Cap,31.5599,-110.2579,480 N. Highway 90 Bypass,Sierra Vista,AZ,85635,Panda Express,XOtEYlEPLPQ_YFYhzMA9jA,3.0,$,38.0,480 N Hwy 90 Bypass
652,1829,University,Food Court,33.6316,-117.8318,A232 Student Center,Irvine,CA,92697,Panda Express - Temporarily Closed,hiczRBTNxzPitF1Hzn1-mQ,2.5,$,43.0,A232 Student Ctr
653,183,Mall,Food Court,38.4381,-122.7155,2107 Santa Rosa Plaza,Santa Rosa,CA,95401,Panda Express - Temporarily Closed,n-p-cSt_IBYuuKWWGfQd_A,2.5,$$,36.0,2107 Santa Rosa Plz
654,1830,Airport,Food Court,35.0483,-106.6164,2200 Sunport Blvd. Se,Albuquerque,NM,87106,Panda Express - Temporarily Closed,Z_AdTWnFFeMPTaW4JMveiA,3.0,$,24.0,2200 Sunport Blvd SE
655,1833,Street Non-DT,End Cap,42.2262,-88.3019,5260 Us-14,Crystal Lake,IL,60014,Panda Express,#NAME?,,,,
656,1835,Street DT,Free Standing,36.9743,-120.0791,1900 Cleveland Ave,Madera,CA,93637,Panda Express,kdF9PN8LuX_drrhxYymC6A,2.0,$,65.0,1900 Cleveland Ave
657,1836,Street Non-DT,End Cap,44.8342,-93.1537,"1270 Promenade Place, Suite 150",Eagan,MN,55120,Panda Express,cu7q3wyuV-3q5STQRAz6Jw,3.0,$,10.0,1270 Promenade Place
658,1837,Street DT,Free Standing,32.1854,-110.9686,3398 South 6th Avenue,Tucson,AZ,85713,Panda Express,HJ9qmwxI5-3YeKRoDbbulA,3.0,$$,30.0,3398 S 6th Ave
659,1838,Street Non-DT,End Cap,39.1449,-84.6214,6180 Glenway Avenue,Cincinnati,OH,45211,Panda Express,AWns_PIHp19zpT90cqif-Q,2.5,$,28.0,6180 Glenway Ave
660,1839,Street Non-DT,Free Standing,36.0653,-95.7752,1314 E. Hillside Dr,Broken Arrow,OK,74012,Panda Express,TQAmrC7S-sJHqXnNBaBzaA,2.5,$,16.0,1314 E Hillside Dr
661,1840,Street Non-DT,End Cap,40.5496,-74.4258,5030 Hadley Center Drive,South Plainfield,NJ,7080,Panda Express,GdXMcuL1-hITHOwprzw9fA,3.5,$,64.0,5030 Hadley Center Dr
662,1841,Street Non-DT,End Cap,33.8186,-117.9417,"927 South Euclid St., A",Anaheim,CA,92802,Panda Express,ENzJ5LEFeb1eUqYX6gn2rw,2.5,$,124.0,927 S Euclid St A
663,1846,Street DT,Free Standing,35.9795,-86.565,150 Movie Row,Smyrna,TN,37167,Panda Express,5HPi_jfnepC5NtIsREQNHA,2.5,$,43.0,150 Movie Row
664,1848,Street Non-DT,End Cap,36.8361,-119.9124,6733 N. Riverside Dr.,Fresno,CA,93722,Panda Express,hF0cbm6cbZgWhCqhvqlfdw,2.0,$$,38.0,6733 N Riverside Dr
665,1849,Street DT,Free Standing,32.6484,-96.8668,39718 Lbj Fwy,Dallas,TX,75237,Panda Express,vsmVRfWH7eWHh9pZjOuMrw,2.0,$,23.0,39718 Lbj Fwy
666,1850,Street Non-DT,End Cap,40.0361,-85.9943,"17055 Mercantile, Unit 14",Noblesville,IN,46060,Panda Express,PrhVa0KXC7lNVWmErI8BNQ,2.5,$,21.0,17055 Mercantile
667,1851,Street Non-DT,End Cap,29.6422,-98.455,21025 U.s. Hwy 281 N,San Antonio,TX,78258,Panda Express,eu_gYSZbHsSZfbSyalbkXQ,3.0,$,55.0,21025 US Hwy 281 N
668,1852,Airport,Food Court,28.4276,-81.3142,9333 Orlando International Airport Tram,Orlando,FL,32827,Panda Express,xctw2CDaEyUEUce_Wh_KqQ,2.5,$,43.0,9333 Orlando International Airport Tram
669,1854,Street DT,Free Standing,32.9561,-96.818,15204 Montfort Dr,Dallas,TX,75248,Panda Express,jSoDCq6a10JptJlBVv4kTw,2.5,$,40.0,15204 Montfort Dr
670,1855,Street Non-DT,End Cap,37.3404,-121.9064,567 Coleman Ave.,San Jose,CA,95110,Panda Express,BY1Sle7WNvK8NWoJlACh8Q,2.0,$,200.0,567 Coleman Ave
671,1856,Street Non-DT,End Cap,33.9171,-117.9009,"101 W. Imperial Hwy, G",Brea,CA,92821,Panda Express,lRWd0kxkBEICXG7whNHgcw,3.0,$,112.0,101 W Imperial Hwy G
672,1857,Street DT,Free Standing,41.2215,-95.8352,3805 Denmark Dr.,Council Bluffs,IA,51501,Panda Express,ZS30nY01qPd4k8sal9NaDw,3.0,$,14.0,3805 Denmark Dr
673,1858,Street DT,Free Standing,45.4551,-122.5797,9425 Se 82nd Ave.,Happy Valley,OR,97086,Panda Express,b9-W3CryleYlCeAGc7806g,2.5,$,47.0,9425 SE 82nd Ave
674,186,Street Non-DT,End Cap,21.2835,-157.7118,333 Keahole St. #2c1,Honolulu,HI,96825,Panda Express,1_DVNqrxaSrNDI8gaQEMJg,3.5,$,65.0,333 Keahole St
675,1860,Street Non-DT,End Cap,36.9621,-122.0444,2121 Mission Street,Santa Cruz,CA,95060,Panda Express,zR4psCuKe2J34F2MzXYhhw,2.5,$,61.0,2121 Mission St
676,1861,Street DT,Free Standing,38.3629,-121.96799999999999,1450 E. Monte Vista Ave,Vacaville,CA,95688,Panda Express,TNidMW_KXRtpAm803lSXmg,1.5,$$,257.0,1450 E Monte Vista Ave
677,1862,Street Non-DT,End Cap,34.9213,-120.43299999999999,236 E. Betteravia Rd,Santa Maria,CA,93454,Panda Express,eSCaJIJI-kLyixR7bAk9Hg,2.5,$,103.0,236 E Betteravia Rd
678,1864,Street Non-DT,End Cap,36.1061,-86.7635,2534 Powell Ave,Nashville,TN,37204,Panda Express,PFiKCDirTH6IKgz70nLbWw,3.0,$,44.0,2534 Powell Ave
679,1865,Street Non-DT,In Line,37.485,-122.2321,1023 El Camino Real.,Redwood City,CA,94063,Panda Express,WkGsRwtdlfNY5BhWqsrR8w,2.0,$,127.0,1023 El Camino Real
680,1866,Mall,Food Court,21.3854,-157.9416,98-1005 Moanalua Rd,Aiea,HI,96701,Panda Express - Temporarily Closed,aiWzrbl3ZBpb5Yhahn2lpA,3.5,$$,12.0,98-1005 Moanalua Rd
681,1868,Street DT,Free Standing,41.1711,-96.0231,8760 S. 71st Plaza,Papillion,NE,68133,Panda Express,VixYSWwFNa1CE25iiVoViw,2.5,$,33.0,8760 S 71st Plz
682,1869,Street DT,Free Standing,41.1357,-85.162,6205 Lima Rd.,Fort Wayne,IN,46818,Panda Express,6dgryCUzDzTw6ZrN8qGiBw,3.0,$,27.0,6205 Lima Rd
683,187,Street Non-DT,End Cap,34.0276,-118.5005,804 Montana Ave.,Santa Monica,CA,90403,Panda Express,XIOuGZJs317Ql0zgm2YLNg,2.5,$,118.0,804 Montana Ave
684,1870,University,Food Court,29.646,-82.3477,655 Reitz Union Drive,Gainesville,FL,32611,Panda Express,hQ_dQGlZwp5DY84xZSgSIA,2.5,,4.0,655 Reitz Union Dr
685,1871,Street DT,Free Standing,33.1291,-96.6512,340 E Stacy Rd,Allen,TX,75002,Panda Express,dCGkJHl7-tF-8eFPd5mtUA,2.5,$,29.0,340 E Stacy Rd
686,1872,Street DT,Free Standing,30.4655,-97.598,18600 Limestone Commercial Dr,Pflugerville,TX,78660,Panda Express,HKUSF_fhyE1kahNzdRrGDA,2.5,$,69.0,18600 Limestone Commercial Dr
687,1873,Street DT,Free Standing,30.4495,-84.3053,1410 West Tennessee St,Tallahassee,FL,32304,Panda Express,bMjRsxpvDLBq37oSdntbmw,3.0,$,30.0,1410 W Tennessee St
688,1874,Street DT,Free Standing,28.0549,-82.4325,2214 E. Fowler St,Tampa,FL,33612,Panda Express,4lq9BmUFUOU8eQXdJ1naog,3.0,$,30.0,2214 E Fowler St
689,1875,Street Non-DT,End Cap,44.7325,-93.2223,7735 150th St.,Apple Valley,MN,55124,Panda Express,1vlKobW6R0DAMgGLQOO1sA,3.5,$,19.0,7735 150th St
690,1876,Casino,Food Court,33.7578,-97.132,777 Casino Ave.,Thackerville,OK,73459,Panda Express - Temporarily Closed,#NAME?,,,,
691,1877,Casino,Food Court,35.1811,-97.5005,1544 W State Highway 9,Norman,OK,73072,Panda Express - Temporarily Closed,D4B41T0KLktO2qAnsY3JBw,1.5,,3.0,1544 W State Hwy 9
692,1878,Mall,Food Court,41.8914,-87.625,520 N. Michigan Avenue.,Chicago,IL,60611,Panda Express - Temporarily Closed,Umu1BeHLB5siSWHhvkFWqQ,3.0,$,28.0,520 N Michigan Ave
693,1879,Street DT,Free Standing,30.5551,-97.6905,111 University Oaks Blvd,Round Rock,TX,78664,Panda Express,XnoXA_GZJ5kRgF4Y92TUag,3.0,$$,31.0,111 University Oaks Blvd
694,1881,Street DT,Free Standing,46.5853,-120.5977,6560 West Nob Hill Boulevard,Yakima,WA,98908,Panda Express,NfStf8NQHY1TwACFwDHQ4g,2.5,$,12.0,6560 W Nob Hill Blvd
695,1882,Street DT,Free Standing,34.5257,-117.2188,20290 Us Highway 18.,Apple Valley,CA,92307,Panda Express,6cibLcJgmCNTFHaBx9og0g,2.0,$,42.0,20290 Us Hwy 18
696,1883,Street DT,Free Standing,31.7553,-106.2669,1820 Joe Battle Blvd,El Paso,TX,79936,Panda Express,YFD6Hkn013zOVx-RVvYnUg,2.5,$,30.0,1820 Joe Battle Blvd
697,1884,Street DT,Free Standing,42.997,-88.0477,2611 S 108th St,West Allis,WI,53227,Panda Express,4yFaYWdM2QC9IuowSUBqUA,3.0,$,25.0,2611 S 108th St
698,1885,Street Non-DT,End Cap,40.5054,-88.9539,312-1 South Veterans Parkway,Normal,IL,61761,Panda Express,B_OYcpC-vPbgpeUcWNshZQ,3.0,$$,20.0,312-1 S Veterans Pkwy
699,1886,Street DT,Free Standing,32.3497,-110.9747,7848 N. Oracle Road,Oro Valley,AZ,85704,Panda Express,fv1YcBvRNx0qZBOdeW34tQ,2.5,$,52.0,7848 N Oracle Rd
700,1887,Street DT,Free Standing,46.0328,-118.3801,1721 Se Meadowbrook Blvd.,College Place,WA,99324,Panda Express,5A0453-keRx7uWZDEmtSjQ,3.0,$,16.0,1721 SE Meadowbrook Blvd
701,1888,Street DT,Free Standing,39.9268,-86.0217,8255 E. 96th Street,Indianapolis,IN,46256,Panda Express,IDnCgk_TRztJEhqaI3B-Kw,2.5,$,29.0,8255 E 96th St
702,1889,Military,In Line,33.2217,-117.3862,20845 Pacific Plaza,Camp Pendleton,CA,92055,Panda Express,oN3vxCImKLGoQ6cejj8nIQ,3.0,$,26.0,20845 Pacific Plz
703,1890,University,Food Court,30.4126,-91.1771,Louisana State University,Baton Rouge,LA,70803,Panda Express - Temporarily Closed,FU1q-iXyzTb0WBm6hfrQNg,3.5,,6.0,Louisana State University
704,1891,University,Food Court,34.0205,-118.2862,3607 Trousdale Pkwy,Los Angeles,CA,90089,Panda Express - Temporarily Closed,9YsLJw8n4DBLsnchm-I8ZA,2.0,$$,25.0,3607 Trousdale Pkwy
705,1892,Military,Food Court,32.6899,-117.1283,2260 Callagan Hwy,San Diego,CA,92136,Panda Express,tnrctWVW-cQXefQNxCcghg,3.5,$$,6.0,2260 Callagan Hwy
706,1893,Hospital,Food Court,34.0607,-118.2058,1969 Zonal Ave.,Los Angeles,CA,90006,Panda Express - Temporarily Closed,eExmeB27UVS3JO-s7-H7_g,3.0,$,16.0,1969 Zonal Ave
707,1894,University,Food Court,38.5635,-121.4282,6000 J Street,Sacramento,CA,95819,Panda Express - Temporarily Closed,hGJL8TcInvrIgPBoVEMsfQ,3.0,$,30.0,6000 J St
708,1896,Mall,Food Court,34.0851,-117.2976,500 Inland Center Drive.,San Bernardino,CA,92408,Panda Express - Temporarily Closed,hdnLrW-8WbLqIlxU2gLvFQ,2.5,$,23.0,500 Inland Center Dr
709,1897,Street Non-DT,End Cap,39.7813,-86.1705,645 Oscar Robertson Blvd,Indianapolis,IN,46202,Panda Express,IgYsMdOF966ROpFT2KEBwg,3.0,$,37.0,645 Oscar Robertson Blvd
710,1898,Street Non-DT,End Cap,32.2513,-110.8402,7111 E. Tanque Verde,Tucson,AZ,85715,Panda Express,r0imlei4r8mrkK-tWJGg0A,2.5,$,30.0,7111 E Tanque Verde
711,190,Mall,In Line,38.9174,-77.2209,7941 L Tyson Comer Center,Mclean,VA,22102,Panda Express - Temporarily Closed,1qtbfB8j13bCXaLDwntPvA,3.0,$,43.0,7941 L Tyson Comer Ctr
712,1900,Street DT,Free Standing,29.8507,-95.5054,5767 Hollister St,Houston,TX,77040,Panda Express,MSLn82YvpmbTKglrxxjhGw,2.5,$,37.0,5767 Hollister St
713,1901,Street Non-DT,Free Standing,38.7791,-77.1886,7040 Old Keene Mill Rd,Springfield,VA,22150,Panda Express,lL0NXXhSbku0Gl49b4rjYQ,3.0,$,58.0,7040 Old Keene Mill Rd
714,1902,Mall,Food Court,33.8639,-118.0955,129 Los Cerritos Center,Cerritos,CA,90703,Panda Express - Temporarily Closed,FebCqRB3i-8zp3kBpG16AA,2.0,$,30.0,129 Los Cerritos Ctr
715,1903,University,Food Court,33.8791,-117.8835,800 N. State College Blvd,Fullerton,CA,92831,Panda Express - Temporarily Closed,mLDCktsoAwBvbn4UaLO_Ew,2.0,$,40.0,800 N State College Blvd
716,1904,University,Food Court,38.5635,-121.4282,6000 J Street.,Sacramento,CA,95819,Panda Express - Temporarily Closed,hGJL8TcInvrIgPBoVEMsfQ,3.0,$,30.0,6000 J St
717,1905,Street Non-DT,End Cap,34.2081,-118.5096,17276 Saticoy St.,Van Nuys,CA,91406,Panda Express,saXxNw5KJYRzl-0sP3CmYA,3.0,$,114.0,17276 Saticoy St
718,1906,Street Non-DT,End Cap,42.1564,-71.202,106 Boston Providence Hwy,Walpole,MA,2081,Panda Express,CyIGz3GtNQAnJUKXQFGdnQ,3.0,$,29.0,106 Boston Providence Hwy
719,1907,Street DT,Free Standing,34.7606,-84.9987,1521 W. Walnut Ave,Dalton,GA,30720,Panda Express,_n5CWTv6QJ1iT5PU_PPp9w,3.0,$,20.0,1521 W Walnut Ave
720,1908,Street DT,Free Standing,37.6787,-97.2009,11787 E. Kellogg Drive.,Wichita,KS,67207,Panda Express,0WCHzTantaTFFnao59UJFA,3.5,$,28.0,11787 E Kellogg Dr
721,1909,Street Non-DT,End Cap,44.8938,-93.0802,1740 S Robert St #112,West Saint Paul,MN,55118,Panda Express,lfavj5HNITLMbahXUklWyw,2.5,$,16.0,1740 S Robert St
722,191,Mall,Food Court,32.2891,-110.9742,4500 N Oracle Rd,Tucson,AZ,85705,Panda Express - Temporarily Closed,QzOagE4RbvOIjnajVS-spA,2.5,$,10.0,4500 N Oracle Rd
723,1910,Military,Food Court,36.9434,-76.3095,1560 Mall Drive,Norfolk,VA,23511,Panda Express,aGguNIT9xw_qqa7jGp8h_g,2.0,$,34.0,1560 Mall Dr
724,1911,Street Non-DT,End Cap,47.5751,-122.1708,3938 Factoria Mall Se,Bellevue,WA,98006,Panda Express,yMtrI6L3lC0xWBhyq0Fhdw,3.5,$,72.0,3938 Factoria Mall SE
725,1912,Store in Store,In Line,18.432000000000002,-66.5513,Afuera Ward State Road,Barceloneta,PR,617,,,,,,
726,1913,CBD,Food Court,39.9546,-75.1685,1701 John F Kennedy Blvd,Philadelphia,PA,19103,,,,,,
727,1914,Street Non-DT,End Cap,44.8611,-93.3075,7823 Southtown Dr,Bloomington,MN,55431,Panda Express,xBLGfY1zmS3wHK9TMjdqBg,2.5,$$,18.0,7823 Southtown Dr
728,1915,Street Non-DT,End Cap,42.1043,-87.8128,2145 Willow Road,Glenview,IL,60025,Panda Express,PUi19p-pswiAKfiMDqdubg,3.0,$,28.0,2145 Willow Rd
729,1916,Mall,Food Court,41.2294,-73.2265,5065 Main Street.,Trumbull,CT,6611,Panda Express - Temporarily Closed,OSv154gmCTu2iFGSCNvasg,3.0,$$,7.0,5065 Main St
730,1918,Street DT,Free Standing,41.071999999999996,-85.2017,1414 Apple Glen Blvd.,Fort Wayne,IN,46804,Panda Express,VFDnJCg0WMl6ies1ft0apA,2.5,$,17.0,1414 Apple Glen Blvd
