,zip_code,yelp_rating,price_tag,review_count,lat,lng,name,storeid,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Unemployment,city_name,state_name
2478,85388,2.0,$,68.0,33.6098,-112.4201,Panda Express,1414,29408,34.5,77700,27979,1564,833,SURPRISE,AZ
2479,68025,3.0,$,10.0,41.4508,-96.4583,Panda Express,1415,30488,38.3,52256,27536,4212,854,FREMONT,NE
2480,92706,2.0,$,112.0,33.7606,-117.8904,Panda Express,1416,35083,32.9,64102,24661,6176,1460,SANTA ANA,CA
2481,92706,3.5,$,113.0,33.7603678,-117.8861082,Chipotle,483,35083,32.9,64102,24661,6176,1460,SANTA ANA,CA
2482,79423,3.0,,13.0,33.4893,-101.9049,Panda Express,1417,38547,34.1,68297,33620,3120,585,LUBBOCK,TX
2483,83440,2.5,$,35.0,43.8553,-111.7774,Panda Express,1418,36202,23.5,34980,15800,11375,1269,REXBURG,ID
2484,48326,3.0,$,30.0,42.7076,-83.2815,Panda Express,1419,21829,33.6,63016,33918,2569,915,AUBURN HILLS,MI
2485,48326,2.5,$,14.0,42.7031,-83.2967,Panda Express,1840,21829,33.6,63016,33918,2569,915,AUBURN HILLS,MI
2486,97146,2.5,$,32.0,46.1476,-123.9155,Panda Express,1420,6457,41.7,57806,28663,499,134,WARRENTON,OR
2487,72143,,,,35.2485,-91.729,Panda Express,1423,35997,32.2,45251,24155,6082,704,SEARCY,AR
2488,62225,5.0,,2.0,38.543,-89.8526,Panda Express,1426,5128,22.8,63958,22659,235,95,SCOTT AIR FORCE BASE,IL
2489,71459,3.5,,8.0,31.0443,-93.2182,Panda Express,1427,11658,22.5,41815,18735,1534,217,FORT POLK,LA
2490,91403,2.5,$,76.0,34.1515,-118.4507,Panda Express,1428,25218,39.8,95944,67244,1386,1334,SHERMAN OAKS,CA
2491,91403,3.0,$,115.0,34.151536799999995,-118.4536181,Chipotle,494,25218,39.8,95944,67244,1386,1334,SHERMAN OAKS,CA
2492,60607,1.0,$$,5.0,41.8712,-87.648,Panda Express,1432,29591,30.1,93508,57416,5816,1363,CHICAGO,IL
2493,60607,3.0,,22.0,41.8674,-87.6394,Panda Express,1512,29591,30.1,93508,57416,5816,1363,CHICAGO,IL
2494,60607,3.0,$,77.0,41.7118235,-88.2051191,Chipotle,900,29591,30.1,93508,57416,5816,1363,CHICAGO,IL
2495,90045,4.5,,2.0,33.943000000000005,-118.3974,Panda Express,1433,41149,35.1,96812,52519,3475,1321,LOS ANGELES,CA
2496,90045,2.5,$$,27.0,33.9467,-118.4074,Panda Express,1599,41149,35.1,96812,52519,3475,1321,LOS ANGELES,CA
2497,90045,2.0,$,32.0,33.9788835,-118.370701,Chipotle,220,41149,35.1,96812,52519,3475,1321,LOS ANGELES,CA
2498,98026,2.5,$,30.0,47.8016,-122.3304,Panda Express,1436,36729,43.3,90424,46065,1844,979,EDMONDS,WA
2499,85340,1.5,$,68.0,33.5083,-112.3577,Panda Express,1437,33531,37.7,91710,34856,2083,828,LITCHFIELD PARK,AZ
2500,91364,3.0,$,45.0,34.171,-118.57,Panda Express,1438,27340,43.6,103278,55861,1722,956,WOODLAND HILLS,CA
2501,36081,3.5,$,7.0,31.783,-85.9554,Panda Express,1439,15894,27.4,27711,20296,5090,530,TROY,AL
2502,35058,3.0,$$,16.0,34.2065,-86.8659,Panda Express,1440,9234,43.9,41788,24105,1486,72,CULLMAN,AL
2503,77357,2.0,,10.0,30.1308,-95.2355,Panda Express,1441,25359,32.0,52962,26235,5049,972,NEW CANEY,TX
2504,33322,2.0,$$,38.0,26.1493,-80.2566,Panda Express,1442,39049,48.8,49681,31845,4013,747,FORT LAUDERDALE,FL
2505,33322,2.5,$,35.0,26.147597,-80.2561757,Chipotle,743,39049,48.8,49681,31845,4013,747,FORT LAUDERDALE,FL
2506,37040,2.0,$$,41.0,36.5951,-87.2871,Panda Express,1443,50953,30.5,53201,23592,9533,2211,CLARKSVILLE,TN
2507,37040,2.5,$,88.0,36.5981667,-87.286076,Chipotle,2150,50953,30.5,53201,23592,9533,2211,CLARKSVILLE,TN
2508,37040,3.5,$$,44.0,36.590298,-87.292712,Red Lobster,562,50953,30.5,53201,23592,9533,2211,CLARKSVILLE,TN
2509,78621,2.0,,8.0,30.3513,-97.388,Panda Express,1444,23496,35.6,62862,24652,3004,838,ELGIN,TX
2510,15146,3.0,$$,35.0,40.4392,-79.7654,Panda Express,1445,27879,45.0,61886,34407,2350,653,MONROEVILLE,PA
2511,15146,2.5,$,60.0,40.43916820000001,-79.7669308,Chipotle,2080,27879,45.0,61886,34407,2350,653,MONROEVILLE,PA
2512,15146,3.0,$$,49.0,40.438401,-79.775403,Red Lobster,528,27879,45.0,61886,34407,2350,653,MONROEVILLE,PA
2513,33772,3.0,$,17.0,27.842,-82.7949,Panda Express,1446,22517,50.8,50833,33803,2173,442,SEMINOLE,FL
2514,33772,2.5,$,31.0,27.84161,-82.7944858,Chipotle,700,22517,50.8,50833,33803,2173,442,SEMINOLE,FL
2515,11209,3.0,,29.0,40.6225,-74.0282,Panda Express,1447,67809,40.6,72314,43049,8978,2093,BROOKLYN,NY
2516,11209,1.5,$,121.0,40.6220428,-74.02667149999998,Chipotle,1628,67809,40.6,72314,43049,8978,2093,BROOKLYN,NY
2517,4106,3.5,$,13.0,43.6324,-70.3337,Panda Express,1448,25823,41.9,66009,36408,2381,817,SOUTH PORTLAND,ME
2518,4106,3.0,$,72.0,43.63497260000001,-70.337845,Chipotle,1152,25823,41.9,66009,36408,2381,817,SOUTH PORTLAND,ME
2519,73099,2.0,,29.0,35.4844,-97.7593,Panda Express,1449,68676,35.7,72249,31729,4843,1538,YUKON,OK
2520,76177,2.0,,27.0,33.0257,-97.2817,Panda Express,1450,9361,33.3,93233,39112,330,291,FORT WORTH,TX
2521,76177,2.0,,25.0,32.9017,-97.3201,Panda Express,1451,9361,33.3,93233,39112,330,291,FORT WORTH,TX
2522,76177,2.5,$,65.0,32.9151364,-97.3138065,Chipotle,2290,9361,33.3,93233,39112,330,291,FORT WORTH,TX
2523,75052,2.5,,22.0,32.7074,-97.023,Panda Express,1452,95516,34.9,77230,28549,7443,3019,GRAND PRAIRIE,TX
2524,75052,2.0,$,13.0,32.706107,-97.023461,Chipotle,2182,95516,34.9,77230,28549,7443,3019,GRAND PRAIRIE,TX
2525,75052,2.0,$,88.0,32.6737944,-97.0061872,Chipotle,2261,95516,34.9,77230,28549,7443,3019,GRAND PRAIRIE,TX
2526,36303,2.5,$,16.0,31.2589,-85.4358,Panda Express,1453,31005,38.9,42724,25828,6062,1245,DOTHAN,AL
2527,36303,3.0,$$,26.0,31.252109,-85.427155,Red Lobster,4,31005,38.9,42724,25828,6062,1245,DOTHAN,AL
2528,30534,2.0,,16.0,34.3534,-84.04700000000003,Panda Express,1454,28843,42.3,63271,30765,2996,648,DAWSONVILLE,GA
2529,30534,2.5,,8.0,34.34863720000001,-84.05000749999998,Chipotle,857,28843,42.3,63271,30765,2996,648,DAWSONVILLE,GA
2530,66502,2.0,$,16.0,39.1899,-96.5539,Panda Express,1455,45697,25.2,43565,25005,12164,1301,MANHATTAN,KS
2531,66502,3.5,$,27.0,39.1850801,-96.5760918,Chipotle,1072,45697,25.2,43565,25005,12164,1301,MANHATTAN,KS
2532,77384,,,,30.2061,-95.4707,Panda Express,1456,17926,39.6,82708,45953,851,245,CONROE,TX
2533,77384,2.0,$,14.0,30.2063382,-95.4635697,Chipotle,2214,17926,39.6,82708,45953,851,245,CONROE,TX
2534,77384,3.0,$$,63.0,30.188333,-95.453809,Red Lobster,632,17926,39.6,82708,45953,851,245,CONROE,TX
2535,50401,3.0,,5.0,43.149,-93.2546,Panda Express,1458,29033,42.7,50722,29692,3451,766,MASON CITY,IA
2536,74401,3.0,,12.0,35.7703,-95.3767,Panda Express,1459,15972,39.1,35440,21145,4069,533,MUSKOGEE,OK
2537,74401,2.5,$$,21.0,35.769324,-95.362007,Red Lobster,497,15972,39.1,35440,21145,4069,533,MUSKOGEE,OK
2538,48375,3.5,,28.0,42.4835,-83.4757,Panda Express,1460,22827,38.7,95640,48114,762,353,NOVI,MI
2539,48375,3.5,$,22.0,42.48367929999999,-83.47418979999998,Chipotle,1344,22827,38.7,95640,48114,762,353,NOVI,MI
2540,76901,2.5,$,32.0,31.4289,-100.5118,Panda Express,1461,30552,35.5,55480,28832,4061,712,SAN ANGELO,TX
2541,19808,3.0,,10.0,39.7223,-75.6602,Panda Express,1462,40419,41.6,76141,37985,3715,1051,WILMINGTON,DE
2542,19808,2.0,$,29.0,39.7329372,-75.63955920000002,Chipotle,646,40419,41.6,76141,37985,3715,1051,WILMINGTON,DE
2543,35242,2.0,$,30.0,33.4255,-86.7053,Panda Express,1463,55122,40.9,91966,51709,3641,1060,BIRMINGHAM,AL
2544,35242,3.0,$,45.0,33.4225821,-86.6982795,Chipotle,4,55122,40.9,91966,51709,3641,1060,BIRMINGHAM,AL
2545,77433,3.0,$,18.0,29.9101,-95.7263,Panda Express,1464,82257,32.3,109084,39418,4274,1829,CYPRESS,TX
2546,77433,3.0,$,19.0,29.9930646,-95.7513406,Chipotle,2237,82257,32.3,109084,39418,4274,1829,CYPRESS,TX
2547,77433,2.5,$,39.0,29.9116667,-95.6855556,Chipotle,2238,82257,32.3,109084,39418,4274,1829,CYPRESS,TX
2548,20018,2.5,$,22.0,38.9204,-76.9525,Panda Express,1465,19943,39.7,64530,39456,3009,971,WASHINGTON,DC
2549,20018,4.5,,3.0,38.92005560000001,-76.95300859999998,Chipotle,1236,19943,39.7,64530,39456,3009,971,WASHINGTON,DC
2550,20018,1.5,$,97.0,38.9208758,-76.99399770000002,Chipotle,2560,19943,39.7,64530,39456,3009,971,WASHINGTON,DC
2551,93230,3.0,$,13.0,36.3273,-119.6033,Panda Express,1466,66800,33.3,59904,26185,11937,2272,HANFORD,CA
2552,93230,2.5,$,45.0,36.3285,-119.6726,Panda Express,2082,66800,33.3,59904,26185,11937,2272,HANFORD,CA
2553,93230,2.5,$,35.0,36.3274768,-119.6732996,Chipotle,283,66800,33.3,59904,26185,11937,2272,HANFORD,CA
2554,20176,2.5,,31.0,39.1141,-77.536,Panda Express,1467,53017,37.0,128167,54006,2082,908,LEESBURG,VA
2555,20176,1.5,$,138.0,39.1131827,-77.5369391,Chipotle,2481,53017,37.0,128167,54006,2082,908,LEESBURG,VA
2556,76065,2.0,,17.0,32.4607,-96.9933,Panda Express,1468,35643,37.5,93071,38251,1533,579,MIDLOTHIAN,TX
2557,20716,3.0,,19.0,38.945,-76.7346,Panda Express,1469,22083,41.2,99319,46251,839,754,BOWIE,MD
2558,20716,2.5,$,55.0,38.9444834,-76.7351277,Chipotle,1193,22083,41.2,99319,46251,839,754,BOWIE,MD
2559,19107,3.5,$$,25.0,39.9512,-75.1567,Panda Express,1470,13696,30.7,53534,49131,2917,338,PHILADELPHIA,PA
2560,19107,3.0,$,113.0,39.9487103,-75.16069379999998,Chipotle,2085,13696,30.7,53534,49131,2917,338,PHILADELPHIA,PA
2561,10025,2.5,$$,43.0,40.8045,-73.96600000000002,Panda Express,1471,92805,41.3,85930,72802,12890,3434,NEW YORK,NY
2562,10025,3.0,$,124.0,40.804515,-73.9668,Chipotle,1518,92805,41.3,85930,72802,12890,3434,NEW YORK,NY
2563,10025,2.5,$,36.0,40.7949232,-73.9657893,Chipotle,1523,92805,41.3,85930,72802,12890,3434,NEW YORK,NY
2564,76208,2.5,,18.0,33.1314,-97.0403,Panda Express,1472,24687,33.1,81151,33824,2285,668,DENTON,TX
2565,78218,3.0,,14.0,29.5097,-98.372,Panda Express,1473,36359,32.7,40921,20741,7466,962,SAN ANTONIO,TX
2566,78108,2.0,$,33.0,29.5718,-98.2398,Panda Express,1474,37359,34.6,94670,33839,2264,639,CIBOLO,TX
2567,23113,2.5,$$,19.0,37.5032,-77.6262,Panda Express,1475,25076,45.5,109940,60597,1076,505,MIDLOTHIAN,VA
2568,31313,2.0,$,39.0,31.8206,-81.6004,Panda Express,1476,40916,28.9,47668,21536,6864,2163,HINESVILLE,GA
2569,31313,3.0,,7.0,31.822060600000004,-81.5992603,Chipotle,867,40916,28.9,47668,21536,6864,2163,HINESVILLE,GA
2570,89052,2.0,$$,36.0,35.9886,-115.1411,Panda Express,1477,54586,44.3,80984,45828,3176,1293,HENDERSON,NV
2571,89052,2.5,$,45.0,36.0012,-115.1053,Panda Express,1892,54586,44.3,80984,45828,3176,1293,HENDERSON,NV
2572,89052,2.5,$,189.0,36.003532,-115.11053400000002,Chipotle,1464,54586,44.3,80984,45828,3176,1293,HENDERSON,NV
2573,93705,2.5,,20.0,36.7717,-119.8343,Panda Express,1478,37707,31.2,38105,17020,11531,1945,FRESNO,CA
2574,78070,2.5,,43.0,29.8015,-98.4191,Panda Express,1479,16241,47.5,81712,40231,975,387,SPRING BRANCH,TX
2575,95334,1.5,,39.0,37.3873,-120.7367,Panda Express,1480,16787,29.6,52284,18040,2747,491,LIVINGSTON,CA
2576,91501,2.5,$$,30.0,34.1831,-118.3117,Panda Express,1482,20300,40.1,70326,37341,2371,880,BURBANK,CA
2577,64083,3.0,$,16.0,38.8128,-94.494,Panda Express,1483,22839,41.2,79126,35161,1606,333,RAYMORE,MO
2578,23454,3.0,$,44.0,36.8499,-76.0272,Panda Express,1485,59699,36.4,76080,39178,4980,1540,VIRGINIA BEACH,VA
2579,23454,2.0,$,45.0,36.8508588,-76.0236516,Chipotle,2500,59699,36.4,76080,39178,4980,1540,VIRGINIA BEACH,VA
2580,23454,3.0,$,42.0,36.7593093,-76.0072725,Chipotle,2503,59699,36.4,76080,39178,4980,1540,VIRGINIA BEACH,VA
2581,23454,3.0,$$,58.0,36.8476587,-76.0359513,Red Lobster,665,59699,36.4,76080,39178,4980,1540,VIRGINIA BEACH,VA
2582,23454,3.0,$$,58.0,36.76534390000001,-76.0152092,Red Lobster,669,59699,36.4,76080,39178,4980,1540,VIRGINIA BEACH,VA
2583,37604,2.0,$,17.0,36.3244,-82.3944,Panda Express,1486,35754,37.6,39760,30684,7710,1150,JOHNSON CITY,TN
2584,38501,4.5,,3.0,36.1385,-85.5127,Panda Express,1487,38376,34.8,35957,24023,8792,857,COOKEVILLE,TN
2585,38501,2.5,$,8.0,36.1387361,-85.5074396,Chipotle,2151,38376,34.8,35957,24023,8792,857,COOKEVILLE,TN
2586,38501,3.5,$$,19.0,36.137401,-85.512162,Red Lobster,563,38376,34.8,35957,24023,8792,857,COOKEVILLE,TN
2587,63074,2.0,$,25.0,38.7385,-90.3992,Panda Express,1488,15234,34.1,45663,25342,2155,631,SAINT ANN,MO
2588,42701,2.5,$,48.0,37.7276,-85.8859,Panda Express,1489,50987,38.1,55314,29233,6420,1213,ELIZABETHTOWN,KY
2589,42701,3.5,$$,44.0,37.739077,-85.89021600000002,Red Lobster,274,50987,38.1,55314,29233,6420,1213,ELIZABETHTOWN,KY
2590,8619,4.0,,19.0,40.2235,-74.7133,Panda Express,1490,21013,44.7,77413,40729,1385,673,TRENTON,NJ
2591,46385,2.5,,16.0,41.4702,-87.0269,Panda Express,1491,39360,40.8,77430,36440,2957,795,VALPARAISO,IN
2592,23707,2.5,,12.0,36.8292,-76.3399,Panda Express,1492,15253,32.7,45049,23388,3239,803,PORTSMOUTH,VA
2593,29801,2.5,$,13.0,33.5216,-81.7266,Panda Express,1493,28308,39.2,41703,23045,5740,1435,AIKEN,SC
2594,32571,2.5,,12.0,30.6035,-87.1203,Panda Express,1494,35388,36.3,71494,29321,3344,643,MILTON,FL
2595,75965,2.5,,10.0,31.6172,-94.6525,Panda Express,1495,18281,29.1,48579,29104,3072,760,NACOGDOCHES,TX
2596,75965,3.0,$,6.0,31.6231054,-94.6526802,Chipotle,2345,18281,29.1,48579,29104,3072,760,NACOGDOCHES,TX
2597,44126,2.0,$,33.0,41.4617,-81.8527,Panda Express,1496,16372,39.7,58004,35658,1572,408,CLEVELAND,OH
2598,44126,3.0,$,44.0,41.4613619,-81.8529719,Chipotle,1864,16372,39.7,58004,35658,1572,408,CLEVELAND,OH
2599,62702,3.0,,11.0,39.8396,-89.6037,Panda Express,1497,34051,40.1,39233,24956,8751,1371,SPRINGFIELD,IL
2600,75455,4.0,,5.0,33.1363,-94.9677,Panda Express,1498,28460,33.7,47169,20592,5390,759,MOUNT PLEASANT,TX
2601,61265,2.5,,16.0,41.472,-90.4852,Panda Express,1499,43706,39.9,52635,30575,5799,1292,MOLINE,IL
2602,61265,4.0,$,23.0,41.4706945,-90.4796951,Chipotle,998,43706,39.9,52635,30575,5799,1292,MOLINE,IL
2603,78610,2.0,,28.0,30.0892,-97.8221,Panda Express,1500,35142,35.0,79318,33389,2381,666,BUDA,TX
2604,15205,2.5,$,33.0,40.4514,-80.1625,Panda Express,1501,22321,35.9,57200,33989,2800,527,PITTSBURGH,PA
2605,15205,3.5,$$,42.0,40.451402,-80.16060999999998,Red Lobster,531,22321,35.9,57200,33989,2800,527,PITTSBURGH,PA
2606,99577,4.0,,14.0,61.3334,-149.5656,Panda Express,1502,28308,32.7,109936,42056,1109,657,EAGLE RIVER,AK
2607,95832,1.5,,52.0,38.4631,-121.4929,Panda Express,1503,11518,28.7,44811,15591,2805,568,SACRAMENTO,CA
2608,95832,2.5,$$,76.0,38.46504960000001,-121.4922938,Chipotle,422,11518,28.7,44811,15591,2805,568,SACRAMENTO,CA
2609,77406,3.5,,8.0,29.6933,-95.8317,Panda Express,1504,46841,37.9,116758,42747,2806,630,RICHMOND,TX
2610,37918,3.0,$,18.0,36.0266,-83.928,Panda Express,1505,44791,38.9,52850,27469,5525,1212,KNOXVILLE,TN
2611,37918,3.5,$,17.0,36.026243,-83.9278377,Chipotle,2163,44791,38.9,52850,27469,5525,1212,KNOXVILLE,TN
2612,75082,2.0,,2.0,33.0018,-96.7022,Panda Express,1506,23579,40.9,115264,53638,1169,549,RICHARDSON,TX
2613,20670,3.5,,7.0,38.2721,-76.4567,Panda Express,1507,1552,23.2,62841,20230,89,5,PATUXENT RIVER,MD
2614,40475,,,,37.7479,-84.2947,Panda Express,1508,61474,33.3,48079,25284,11511,2116,RICHMOND,KY
2615,40475,2.5,,18.0,37.7359,-84.3258,Panda Express,1569,61474,33.3,48079,25284,11511,2116,RICHMOND,KY
2616,40475,3.0,$$,23.0,37.730879,-84.281482,Red Lobster,278,61474,33.3,48079,25284,11511,2116,RICHMOND,KY
2617,61801,,,,40.1163,-88.205,Panda Express,1509,31157,23.6,31530,20356,9029,1003,URBANA,IL
2618,29708,2.5,$$,8.0,35.1032,-80.9437,Panda Express,1510,34082,38.7,110297,47397,915,679,FORT MILL,SC
2619,43460,2.5,$,18.0,41.5433,-83.5868,Panda Express,1511,6498,36.4,61326,31883,434,30,ROSSFORD,OH
2620,77568,2.5,,12.0,29.4018,-95.0352,Panda Express,1513,15571,40.2,45355,23987,2605,913,LA MARQUE,TX
2621,26501,2.0,,19.0,39.641,-79.9982,Panda Express,1514,22162,35.7,48889,29571,4145,848,MORGANTOWN,WV
2622,26501,3.0,$,18.0,39.6574229,-80.002299,Chipotle,2576,22162,35.7,48889,29571,4145,848,MORGANTOWN,WV
2623,26501,3.5,$$,24.0,39.655013,-80.005177,Red Lobster,686,22162,35.7,48889,29571,4145,848,MORGANTOWN,WV
2624,48059,2.5,,15.0,43.0394,-82.4567,Panda Express,1515,14957,45.0,56629,32340,2212,421,FORT GRATIOT,MI
2625,48059,3.5,$$,16.0,43.032203,-82.45561500000002,Red Lobster,307,14957,45.0,56629,32340,2212,421,FORT GRATIOT,MI
2626,11432,3.0,$$,28.0,40.7037,-73.79899999999998,Panda Express,1516,62053,36.0,55906,25157,8662,2270,JAMAICA,NY
2627,11432,2.5,$,35.0,40.70370850000001,-73.7989613,Chipotle,1670,62053,36.0,55906,25157,8662,2270,JAMAICA,NY
2628,44223,2.5,$,36.0,41.1496,-81.508,Panda Express,1517,17722,46.7,62233,34662,1196,346,CUYAHOGA FALLS,OH
2629,44223,2.0,$,37.0,41.1481511,-81.5076104,Chipotle,1793,17722,46.7,62233,34662,1196,346,CUYAHOGA FALLS,OH
2630,89106,2.5,,18.0,36.196,-115.1596,Panda Express,1518,26018,32.4,30444,16293,8268,1266,LAS VEGAS,NV
2631,89106,2.5,$,44.0,36.1632637,-115.1588763,Chipotle,1469,26018,32.4,30444,16293,8268,1266,LAS VEGAS,NV
2632,48507,2.5,$,11.0,42.9781,-83.7664,Panda Express,1519,30996,38.1,35746,19176,9002,1954,FLINT,MI
2633,48507,3.5,$,13.0,42.97665470000001,-83.76849870000002,Chipotle,1334,30996,38.1,35746,19176,9002,1954,FLINT,MI
2634,75189,2.0,,23.0,32.9651,-96.3427,Panda Express,1520,27179,35.0,85207,32312,1299,767,ROYSE CITY,TX
2635,53045,2.5,,11.0,43.0365,-88.1401,Panda Express,1521,21509,47.3,105706,58837,774,280,BROOKFIELD,WI
2636,29607,3.0,$,53.0,34.832,-82.3085,Panda Express,1522,40940,34.8,57536,34121,4774,1306,GREENVILLE,SC
2637,29607,2.0,$,61.0,34.848591,-82.3382692,Chipotle,2139,40940,34.8,57536,34121,4774,1306,GREENVILLE,SC
2638,29607,2.5,$,70.0,34.8259181,-82.2996929,Chipotle,2140,40940,34.8,57536,34121,4774,1306,GREENVILLE,SC
2639,33884,2.5,,15.0,28.0043,-81.7244,Panda Express,1523,32069,44.4,58227,29399,2972,821,WINTER HAVEN,FL
2640,96786,3.5,$,22.0,21.4974,-158.0256,Panda Express,1524,44271,27.0,62688,23954,3823,1306,WAHIAWA,HI
2641,28208,,,,35.2226,-80.946,Panda Express,1525,39700,31.6,34925,19579,9954,2512,CHARLOTTE,NC
2642,46250,2.5,,11.0,39.9051,-86.0507,Panda Express,1526,19001,34.3,56487,40162,1098,357,INDIANAPOLIS,IN
2643,46250,2.5,$,25.0,39.905766,-86.07745440000002,Chipotle,1034,19001,34.3,56487,40162,1098,357,INDIANAPOLIS,IN
2644,46250,3.0,$$,87.0,39.905847,-86.057396,Red Lobster,247,19001,34.3,56487,40162,1098,357,INDIANAPOLIS,IN
2645,32826,5.0,,1.0,28.6069,-81.1973,Panda Express,1527,36464,21.0,46240,14079,5324,871,ORLANDO,FL
2646,30905,2.5,,5.0,33.4238,-82.1395,Panda Express,1528,7991,21.6,56440,20642,346,101,AUGUSTA,GA
2647,92021,3.0,$,32.0,32.8234,-116.9032,Panda Express,1533,71321,34.6,56863,25108,13376,3147,EL CAJON,CA
2648,92021,3.0,$,72.0,32.8074,-116.9613,Panda Express,1981,71321,34.6,56863,25108,13376,3147,EL CAJON,CA
2649,84101,2.5,,11.0,40.7693,-111.9025,Panda Express,1534,4761,35.9,42258,41080,1083,210,SALT LAKE CITY,UT
2650,32832,3.0,$,25.0,28.3887,-81.245,Panda Express,1535,24325,33.9,87310,36624,1743,415,ORLANDO,FL
2651,32832,3.0,$,37.0,28.3868928,-81.2450185,Chipotle,724,24325,33.9,87310,36624,1743,415,ORLANDO,FL
2652,97132,1.5,,38.0,45.3045,-122.9551,Panda Express,1536,29546,36.7,63750,30374,3972,776,NEWBERG,OR
2653,78654,2.0,,24.0,30.5912,-98.2729,Panda Express,1537,18450,43.5,56992,29922,1786,461,MARBLE FALLS,TX
2654,30024,3.0,,12.0,34.0375,-84.0539,Panda Express,1538,77334,38.6,108845,41368,3305,1304,SUWANEE,GA
2655,30024,2.5,$,21.0,34.0735,-84.1653,Panda Express,2136,77334,38.6,108845,41368,3305,1304,SUWANEE,GA
2656,30024,1.5,$,48.0,34.0343802,-84.0522358,Chipotle,860,77334,38.6,108845,41368,3305,1304,SUWANEE,GA
2657,76240,,,,33.6411,-97.1393,Panda Express,1539,27419,40.1,50527,27134,4910,686,GAINESVILLE,TX
2658,35630,2.0,,9.0,34.8313,-87.6242,Panda Express,1540,33172,34.4,34781,22895,8184,919,FLORENCE,AL
2659,35630,3.0,$$$,6.0,34.834153,-87.630025,Red Lobster,5,33172,34.4,34781,22895,8184,919,FLORENCE,AL
2660,53189,2.0,,15.0,42.9884,-88.2213,Panda Express,1541,26685,40.3,90017,39377,1501,574,WAUKESHA,WI
2661,15238,2.0,,23.0,40.4869,-79.8869,Panda Express,1542,13019,49.1,95373,67536,666,254,PITTSBURGH,PA
2662,15238,3.0,$,18.0,40.4880886,-79.8854891,Chipotle,2050,13019,49.1,95373,67536,666,254,PITTSBURGH,PA
2663,59405,2.0,$,26.0,47.4934,-111.2156,Panda Express,1543,31337,33.6,44161,25168,4093,612,GREAT FALLS,MT
2664,98801,2.5,,8.0,47.4504,-120.334,Panda Express,1544,43291,36.8,57552,30472,4867,941,WENATCHEE,WA
2665,98801,2.5,,10.0,47.437672,-120.3235676,Chipotle,2556,43291,36.8,57552,30472,4867,941,WENATCHEE,WA
2666,33813,2.5,,18.0,27.9821,-81.9569,Panda Express,1545,37211,42.7,82354,37384,1791,937,LAKELAND,FL
2667,23321,2.0,,16.0,36.8238,-76.4115,Panda Express,1546,35489,36.5,75177,33271,3510,1055,CHESAPEAKE,VA
2668,23321,1.5,$,27.0,36.8243334,-76.4121893,Chipotle,2447,35489,36.5,75177,33271,3510,1055,CHESAPEAKE,VA
2669,23321,3.0,$$,56.0,36.825363,-76.40997,Red Lobster,646,35489,36.5,75177,33271,3510,1055,CHESAPEAKE,VA
2670,23229,3.5,,6.0,37.6106,-77.5642,Panda Express,1547,35479,38.4,79490,45767,3655,1175,HENRICO,VA
2671,23229,2.5,$,11.0,37.6028888,-77.56677090000002,Chipotle,2473,35479,38.4,79490,45767,3655,1175,HENRICO,VA
2672,89521,2.0,$$,125.0,39.438,-119.7634,Panda Express,1548,31329,38.8,87042,39246,1637,865,RENO,NV
2673,89521,3.0,$,32.0,39.4387209,-119.7612026,Chipotle,1487,31329,38.8,87042,39246,1637,865,RENO,NV
2674,29582,3.0,,35.0,33.8428,-78.6606,Panda Express,1549,16548,57.7,56138,38309,2059,521,NORTH MYRTLE BEACH,SC
2675,29582,2.5,$,23.0,33.8420169,-78.6609744,Chipotle,2143,16548,57.7,56138,38309,2059,521,NORTH MYRTLE BEACH,SC
2676,19720,2.5,,9.0,39.665,-75.6054,Panda Express,1550,61324,38.2,60409,28939,7525,2373,NEW CASTLE,DE
2677,19720,2.0,$,5.0,39.6637845,-75.6068725,Chipotle,641,61324,38.2,60409,28939,7525,2373,NEW CASTLE,DE
2678,48162,2.5,,16.0,41.9456,-83.3998,Panda Express,1551,28006,42.2,55117,28798,3215,610,MONROE,MI
2679,48162,3.0,$$,34.0,41.9286,-83.35370400000002,Red Lobster,315,28006,42.2,55117,28798,3215,610,MONROE,MI
2680,28546,2.0,$,68.0,34.7965,-77.4112,Panda Express,1552,46338,27.9,46758,23775,5525,1739,JACKSONVILLE,NC
2681,28546,2.5,$,78.0,34.7864618,-77.40266120000003,Chipotle,1771,46338,27.9,46758,23775,5525,1739,JACKSONVILLE,NC
2682,28546,2.5,$$,52.0,34.760056,-77.381355,Red Lobster,448,46338,27.9,46758,23775,5525,1739,JACKSONVILLE,NC
2683,28805,2.0,,13.0,35.5962,-82.5332,Panda Express,1553,19818,46.7,49893,31806,2187,325,ASHEVILLE,NC
2684,28805,3.0,$,7.0,35.5793,-82.5255,Panda Express,1797,19818,46.7,49893,31806,2187,325,ASHEVILLE,NC
2685,28805,3.0,$$,43.0,35.591838,-82.53093299999998,Red Lobster,438,19818,46.7,49893,31806,2187,325,ASHEVILLE,NC
2686,46614,2.5,,11.0,41.6295,-86.2487,Panda Express,1554,30647,40.7,51933,29730,3872,543,SOUTH BEND,IN
2687,46614,2.0,$,20.0,41.6284228,-86.2527013,Chipotle,1055,30647,40.7,51933,29730,3872,543,SOUTH BEND,IN
